# NanoFASE model output data - WATER.
# see summary.md for model run metadata.
# Columns:
#	t: timestep index
#	datetime: datetime of this timestep
#	x, y: grid cell (eastings and northings) index
#	easts, norths: eastings and northings at the centre of this grid cell (m)
#	w: waterbody index within this grid cell
#	waterbody_type: what type (river, estuary etc) is this waterbody?
#	m_np(kg), m_transformed(kg), m_dissolved(kg): NM mass (untransformed, transformed and dissolved, kg)
#	C_np(kg/m3), C_transformed(kg/m3), C_dissolved(kg/m3): NM concentration (kg/m3)
#	m_np_outflow(kg), m_transformed_outflow(kg), m_dissolved_outflow(kg): downstream outflow NM masses (kg)
#	m_np_deposited(kg), m_transformed_deposited(kg): mass of NM deposited (kg)
#	m_spm(kg), C_spm(kg/m3): mass and concentration of SPM (kg, kg/m3)
#	volume(m3), depth(m), flow(m3/s): volume (m3), depth (m) and flow rate (m3/s) of this waterbody
t,datetime,x,y,easts,norths,w,waterbody_type,m_np(kg),C_np(kg/m3),m_transformed(kg),C_transformed(kg/m3),m_dissolved(kg),C_dissolved(kg/m3),m_np_deposited(kg),m_transformed_deposited(kg),m_np_outflow(kg),m_transformed_outflow(kg),m_dissolved_outflow(kg),m_spm(kg),C_spm(kg/m3),volume(m3),depth(m),flow(m3/s)
 2,2015-01-02T00:00:00.000,27,15,522500.000,187500.000,2,riv,2.3167036527750422E-008,1.8794152152379122E-012,1.1453723082795702E-013,9.2919901054268949E-018,0.0000000000000000,0.0000000000000000,-5.5648621691751346E-008,0.0000000000000000,-4.0849463466790120E-007,-1.9130137161666201E-012,0.0000000000000000,13.284463849769775,1.0776960383184449E-003,12326.726068788232,2.4123427588295638,-2.5255143959333921
 2,2015-01-02T00:00:00.000,27,15,522500.000,187500.000,3,riv,1.1884747378939192E-007,4.1589557435534017E-012,6.4141259137805714E-013,2.2446894678197458E-017,0.0000000000000000,0.0000000000000000,-1.4191789564757451E-007,0.0000000000000000,-8.0693953756628389E-007,-4.5121438401501489E-012,0.0000000000000000,57.385949089911634,2.0081674010983819E-003,28576.277584490203,2.4311270705597154,-2.6572968097213931
 2,2015-01-02T00:00:00.000,28,15,527500.000,187500.000,1,riv,2.0166326956625757E-008,2.6040143416755621E-012,1.6073350656253464E-013,2.0755136708244072E-017,0.0000000000000000,0.0000000000000000,-4.3045610835077383E-008,0.0000000000000000,-2.5490788013210965E-007,-2.1767128074803255E-012,0.0000000000000000,5.8488978368359792,7.5524977269655707E-004,7744.3225384272155,2.1906424539801330,-1.3034743325853793
 2,2015-01-02T00:00:00.000,29,15,532500.000,187500.000,1,riv,1.1633080052693169E-007,5.0964118962878359E-012,2.3436776630944874E-012,1.0268538512350054E-016,0.0000000000000000,0.0000000000000000,-2.0930872719373769E-007,0.0000000000000000,-1.6227798010835889E-006,-3.0363711803573837E-011,0.0000000000000000,59.575674470883442,2.6099895704963399E-003,22826.020128331005,2.5586112388804318,-3.6866035602374563
 2,2015-01-02T00:00:00.000,30,15,537500.000,187500.000,1,riv,6.7598931044990519E-007,3.8710571725686737E-012,1.2728251152772605E-011,7.3001900401377599E-017,0.0000000000000000,0.0000000000000000,-9.5366636987732914E-007,0.0000000000000000,-1.1363224280890675E-005,-2.1680377185312079E-010,0.0000000000000000,1396.3413865828022,7.9961580106767197E-003,174626.53748442236,3.8662018384015648,-36.394258182149855
 2,2015-01-02T00:00:00.000,30,15,537500.000,187500.000,2,riv,1.8405463195635724E-007,7.5283097871961672E-012,3.5919903708701628E-012,1.4694192012463312E-016,0.0000000000000000,0.0000000000000000,-2.6987776103324325E-007,0.0000000000000000,-2.4027795412461650E-006,-4.7914428100460862E-011,0.0000000000000000,80.620586733605094,3.2975902084334003E-003,24448.333976557340,2.5981454223190372,-4.0570099305046758
 2,2015-01-02T00:00:00.000,31,15,542500.000,187500.000,1,est,7.7111187776120757E-005,4.9599816571803063E-012,1.6674504220110455E-009,1.0725452098396426E-016,0.0000000000000000,0.0000000000000000,-5.9908813266243699E-005,0.0000000000000000,-1.0193210901273287E-004,-2.2197428237830441E-009,0.0000000000000000,229103.23500399731,1.4736484756527016E-002,15546667.932630539,9.1835909409066492,-16.346157964424108
 2,2015-01-02T00:00:00.000,32,15,547500.000,187500.000,1,riv,3.6955482889498571E-008,7.3297709282545533E-012,1.3379377351921275E-012,2.6536731086254185E-016,0.0000000000000000,0.0000000000000000,-5.4485516786979119E-008,0.0000000000000000,-2.5120182419739682E-007,-8.3168628223141391E-012,0.0000000000000000,5.3616149782461608,1.0634256820172784E-003,5041.8332648082933,1.8923119834162869,-0.42109699010055651
 2,2015-01-02T00:00:00.000,33,15,552500.000,187500.000,1,riv,8.5113419601099300E-008,5.8334650312371051E-012,4.1375626249480596E-012,2.8358071301822968E-016,0.0000000000000000,0.0000000000000000,-1.0921536386051137E-007,0.0000000000000000,-5.5575488140477318E-007,-2.5171886872046106E-011,0.0000000000000000,31.378132803785928,2.1505802647134508E-003,14590.542524097249,2.1646968300016138,-1.1962383386735045
 2,2015-01-02T00:00:00.000,34,15,557500.000,187500.000,1,riv,8.7319045277275700E-008,3.6447698182001976E-012,4.8111104231124727E-012,2.0082748677897685E-016,0.0000000000000000,0.0000000000000000,-1.1117456337836324E-007,0.0000000000000000,-6.2109554130426249E-007,-3.1128181530384878E-011,0.0000000000000000,62.047655096756856,2.5899209029213838E-003,23957.355233037513,2.3415915640594034,-2.0712611364649125
 2,2015-01-02T00:00:00.000,35,15,562500.000,187500.000,1,riv,7.3163612428602660E-009,1.3807013687173623E-012,4.8918129660594343E-013,9.2315508710294890E-017,0.0000000000000000,0.0000000000000000,-1.5193519247636427E-008,0.0000000000000000,-7.7085438941299131E-008,-5.5172937892850642E-012,0.0000000000000000,4.0654554205318743,7.6720922836682613E-004,5299.0178822354519,2.0347005213030851,-0.75306296046754284
 2,2015-01-02T00:00:00.000,37,15,572500.000,187500.000,1,est,1.3072618204154721E-004,1.7860859773231006E-012,1.2067554749697646E-008,1.6487661448082061E-016,0.0000000000000000,0.0000000000000000,-6.3888064227125106E-005,0.0000000000000000,-8.1464405210554717E-005,-7.2707334337162793E-009,0.0000000000000000,26811.377890254334,3.6631855481922038E-004,73191427.345212847,13.907704961485450,-37.514952066662005
 2,2015-01-02T00:00:00.000,5,16,412500.000,182500.000,1,riv,4.1269704995470045E-009,7.4031260181628949E-013,2.9100641014353073E-014,5.2201946406597047E-018,0.0000000000000000,0.0000000000000000,-8.3633604211694073E-009,0.0000000000000000,-4.3406177977492980E-008,-3.3655156404382877E-013,0.0000000000000000,4.2321554427957642,7.5918110088041789E-004,5574.6322424092987,2.0543621768281435,-0.81071421273345867
 2,2015-01-02T00:00:00.000,6,16,417500.000,182500.000,1,riv,2.6924447077939225E-009,5.4195199154730261E-013,2.5130548014806287E-014,5.0584335782358363E-018,0.0000000000000000,0.0000000000000000,-7.1802786267340348E-009,0.0000000000000000,-3.5325512979282052E-008,-2.7445831171654703E-013,0.0000000000000000,3.7907566886389121,7.6302704784694060E-004,4968.0502143867889,2.0101868304843329,-0.68548171030771399
 2,2015-01-02T00:00:00.000,7,16,422500.000,182500.000,1,riv,1.7832527303191267E-009,4.1130684685428256E-013,1.6176333112094422E-014,3.7310676808003110E-018,0.0000000000000000,0.0000000000000000,-4.2276117519663806E-009,0.0000000000000000,-1.9846357191768480E-008,-1.6487715687057860E-013,0.0000000000000000,3.3196785153764190,7.6568311351191956E-004,4335.5775474141246,1.9601886220640770,-0.56164258745007423
 2,2015-01-02T00:00:00.000,8,16,427500.000,182500.000,1,riv,1.0565914379146605E-009,2.6950912390691084E-013,9.9222616874492957E-015,2.5309121856905436E-018,0.0000000000000000,0.0000000000000000,-1.8569691187641953E-009,0.0000000000000000,-9.1719310408575926E-009,-9.6006566820713113E-014,0.0000000000000000,2.9851884996562075,7.6144430890638258E-004,3920.4291958576159,1.9247057831224335,-0.48442143452120962
 2,2015-01-02T00:00:00.000,9,16,432500.000,182500.000,1,riv,2.2545319159215185E-009,2.6117602748712832E-013,3.1122691345726306E-014,3.6054118317311630E-018,0.0000000000000000,0.0000000000000000,-3.8119413844564930E-009,0.0000000000000000,-2.0179884001072356E-008,-2.5694490306150987E-013,0.0000000000000000,12.581065015473715,1.4574522361355190E-003,8632.2314402788325,2.0904115147766213,-0.92475326069958386
 2,2015-01-02T00:00:00.000,10,16,437500.000,182500.000,1,riv,6.1393401892364776E-010,1.5928686906232826E-013,8.7559945265459541E-015,2.2717669533666051E-018,0.0000000000000000,0.0000000000000000,-1.0889651054639774E-009,0.0000000000000000,-5.3359035634331257E-009,-8.3973061268466360E-014,0.0000000000000000,2.9293575868055517,7.6002987940673760E-004,3854.2663468601295,1.9188252369534096,-0.47243092585294699
 2,2015-01-02T00:00:00.000,11,16,442500.000,182500.000,1,riv,5.7442844587376903E-010,1.4595381215961008E-013,8.5500993328202739E-015,2.1724544463676536E-018,0.0000000000000000,0.0000000000000000,-1.0150077489703608E-009,0.0000000000000000,-4.9799732149760259E-009,-8.2897202486939620E-014,0.0000000000000000,2.9959948882453036,7.6123819823191517E-004,3935.6864844721808,1.9260525469485399,-0.48719909871040179
 2,2015-01-02T00:00:00.000,12,16,447500.000,182500.000,1,riv,3.0166409954323764E-009,2.5673582883911833E-013,4.8809588884625010E-014,4.1540230936074275E-018,0.0000000000000000,0.0000000000000000,-3.2455211576742779E-009,0.0000000000000000,-1.5329361601187498E-008,-2.6520063272399898E-013,0.0000000000000000,22.702862905125492,1.9321617434072031E-003,11749.980550329559,2.0750800131287028,-0.87490574245479091
 2,2015-01-02T00:00:00.000,13,16,452500.000,182500.000,1,riv,2.3600722785143331E-009,2.3094115086787042E-013,4.3764077883373926E-014,4.2824913513210791E-018,0.0000000000000000,0.0000000000000000,-4.1751477163780811E-009,0.0000000000000000,-2.4682138267724533E-008,-3.9283272446264700E-013,0.0000000000000000,24.250496616428919,2.3729941022149412E-003,10219.366577352055,2.1606137525375710,-1.1799689605983008
 2,2015-01-02T00:00:00.000,14,16,457500.000,182500.000,1,riv,1.7181294813817974E-007,8.1204299792479262E-013,1.6551248037033091E-012,7.8563227009569208E-018,0.0000000000000000,0.0000000000000000,-1.1140142096243620E-007,0.0000000000000000,-7.9809701033805168E-006,-7.6864093456374192E-011,0.0000000000000000,3149.9775679918976,1.4887802435301883E-002,211581.09678582830,4.9195744305716174,-115.68640231282041
 2,2015-01-02T00:00:00.000,15,16,462500.000,182500.000,1,riv,2.4727172565695809E-007,8.2776822016351272E-013,2.3521351343229739E-012,7.9065323121149896E-018,0.0000000000000000,0.0000000000000000,-1.6092576149032450E-007,0.0000000000000000,-8.0593274057992783E-006,-7.6495640812350903E-011,0.0000000000000000,4347.1785337679921,1.4552639320446708E-002,298720.96999340394,4.9172757773170135,-115.43649848304248
 2,2015-01-02T00:00:00.000,16,16,467500.000,182500.000,1,riv,2.8688855760097454E-009,4.6234776517360886E-013,4.8028055372609356E-014,7.7401707002060287E-018,0.0000000000000000,0.0000000000000000,-4.8985520753214966E-009,0.0000000000000000,-2.3956650512302267E-008,-3.3420188611407894E-013,0.0000000000000000,8.8312272109628207,1.4232349309685932E-003,6205.0382679637178,1.9644769348513753,-0.57155815132621990
 2,2015-01-02T00:00:00.000,17,16,472500.000,182500.000,1,riv,1.2462647453962069E-008,9.7271276966683155E-013,1.6326102292326817E-013,1.2742583889265483E-017,0.0000000000000000,0.0000000000000000,-1.5115471192653771E-008,0.0000000000000000,-6.7756496815954369E-008,-7.6562377042708534E-013,0.0000000000000000,33.425542643720910,2.6088720139679491E-003,12812.258502816518,2.0651545427749483,-0.84370518986058107
 2,2015-01-02T00:00:00.000,18,16,477500.000,182500.000,1,riv,1.9508384744365065E-008,1.0847736395308576E-012,1.9749920292803742E-013,1.0982246438253581E-017,0.0000000000000000,0.0000000000000000,-2.6970948533043793E-008,0.0000000000000000,-2.1233676642709098E-007,-2.3063659770853600E-012,0.0000000000000000,53.204305045276698,2.9584523977232639E-003,17983.830020797745,2.4285315147579181,-2.6388010391437322
 2,2015-01-02T00:00:00.000,18,16,477500.000,182500.000,2,riv,5.0434341430005880E-007,1.1977038553006740E-012,3.8182293783431926E-012,9.1115088093277477E-018,0.0000000000000000,0.0000000000000000,-4.9981515963591147E-007,0.0000000000000000,-1.7868855287218293E-005,-1.3762248536207742E-010,0.0000000000000000,6592.2592991717856,1.5655155106401964E-002,421091.91856399883,5.4173775281162238,-179.69142998952989
 2,2015-01-02T00:00:00.000,19,16,482500.000,182500.000,1,riv,8.1384311801309033E-007,1.2068307298935608E-012,6.4317768065898907E-012,9.5885422446645955E-018,0.0000000000000000,0.0000000000000000,-5.9393509905986680E-007,0.0000000000000000,-1.8429145653807367E-005,-1.4486161185783446E-010,0.0000000000000000,11085.886866901557,1.6439026936497431E-002,674363.93344480800,5.4371066454950761,-182.66373323664689
 2,2015-01-02T00:00:00.000,20,16,487500.000,182500.000,1,riv,7.7805620217690045E-009,1.8575917930725896E-012,2.9558160256525745E-014,7.0569446998816767E-018,0.0000000000000000,0.0000000000000000,-9.0523967544080940E-009,0.0000000000000000,-3.9672964715837902E-008,-1.6551339952392703E-013,0.0000000000000000,4.3793160453430859,1.0455519180156655E-003,4188.5208853659915,1.8319999302825023,-0.31993628605656949
 2,2015-01-02T00:00:00.000,21,16,492500.000,182500.000,1,riv,9.3358926491120529E-007,1.3575651184682261E-012,6.7224067433905777E-012,9.8355874821282062E-018,0.0000000000000000,0.0000000000000000,-7.8559605205610854E-007,0.0000000000000000,-2.1347619297795460E-005,-1.5241348687249217E-010,0.0000000000000000,12155.176640968555,1.7675271596196168E-002,687693.91037727694,5.4675007608864261,-187.31271157540274
 2,2015-01-02T00:00:00.000,21,16,492500.000,182500.000,2,riv,2.7350363228252721E-008,2.3629818146922200E-012,8.6575499636854153E-014,7.4798537404937073E-018,0.0000000000000000,0.0000000000000000,-3.0428407752909793E-008,0.0000000000000000,-1.3807437444625706E-007,-4.6662978044476893E-013,0.0000000000000000,21.865607960836350,1.8891169213165341E-003,11574.512786428333,2.0691011383906921,-0.85601146161530373
 2,2015-01-02T00:00:00.000,22,16,497500.000,182500.000,1,riv,3.3508933467264952E-009,7.6845865143753900E-013,1.5643576116933660E-014,3.5875332823092512E-018,0.0000000000000000,0.0000000000000000,-8.1942786618596399E-009,0.0000000000000000,-3.7591691139129173E-008,-1.5991677150417425E-013,0.0000000000000000,3.3491126196093437,7.6805027820167941E-004,4360.5382546712826,1.9622494403535091,-0.56639153087787619
 2,2015-01-02T00:00:00.000,23,16,502500.000,182500.000,1,riv,2.5235270100771084E-008,1.8440790527651471E-012,1.7494023457839805E-013,1.2783876445306642E-017,0.0000000000000000,0.0000000000000000,-3.4371699511199490E-008,0.0000000000000000,-1.4794065409908102E-007,-8.5034923827214965E-013,0.0000000000000000,31.144701651740206,2.2759135008758730E-003,13684.483896138556,2.0914675068222657,-0.92826165335416710
 2,2015-01-02T00:00:00.000,23,16,502500.000,182500.000,2,riv,0.17028069248503652,1.2666896819292034E-006,2.6613645614600240E-012,1.9812201384205171E-017,0.0000000000000000,0.0000000000000000,-0.22528095147115171,0.0000000000000000,-2.4689004223223083,-3.5289162292236309E-011,0.0000000000000000,902.04896014015969,6.7101918234500667E-003,134429.68306625372,3.5083480412170429,-22.171446592741024
 2,2015-01-02T00:00:00.000,24,16,507500.000,182500.000,1,riv,4.7067624024308318E-008,2.0126638727816198E-012,3.6652400841923070E-013,1.5673534165555611E-017,0.0000000000000000,0.0000000000000000,-6.3874259401748673E-008,0.0000000000000000,-3.3121635906738676E-007,-2.3438876254932887E-012,0.0000000000000000,52.933278552687426,2.2634857743373360E-003,23385.735025520236,2.3297561332165326,-2.0015049813082442
 2,2015-01-02T00:00:00.000,25,16,512500.000,182500.000,1,riv,1.3035370763305353E-007,3.7160224861200272E-012,8.4622951809572027E-013,2.4131591705494706E-017,0.0000000000000000,0.0000000000000000,-2.0073185705386498E-007,0.0000000000000000,-3.2575823363442349E-006,-2.1533977539159497E-011,0.0000000000000000,125.13524422860414,3.5672585751730778E-003,35078.826384917375,3.0662403990831115,-10.734202684640577
 2,2015-01-02T00:00:00.000,26,16,517500.000,182500.000,1,riv,2.7707818952405503E-007,3.7480644463682028E-012,1.7922866491028488E-012,2.4250863878002920E-017,0.0000000000000000,0.0000000000000000,-3.7420285054039915E-007,0.0000000000000000,-3.0747791929207241E-006,-1.8957490412905340E-011,0.0000000000000000,242.23056446475701,3.2766771287685067E-003,73925.673768106644,3.0224527994624708,-9.9033565708884481
 2,2015-01-02T00:00:00.000,27,16,522500.000,182500.000,1,riv,1.6899333199118402E-008,2.7702440085613492E-012,8.5493791548967524E-014,1.4014699412728903E-017,0.0000000000000000,0.0000000000000000,-3.9287332443466065E-008,0.0000000000000000,-2.1842375218550628E-007,-1.0333043622277182E-012,0.0000000000000000,4.6512407220276915,7.6246036401282180E-004,6100.3049359159531,2.0901731454917365,-0.92396233715893061
 2,2015-01-02T00:00:00.000,28,16,527500.000,182500.000,1,riv,2.7394919025108117E-008,4.7088172699030445E-012,1.1633653378686369E-013,1.9996706109298685E-017,0.0000000000000000,0.0000000000000000,-4.8752594856613078E-008,0.0000000000000000,-2.8948798555580711E-007,-1.3739460727129082E-012,0.0000000000000000,4.4400552390507775,7.6318563927141542E-004,5817.7919114011775,2.0711888327940993,-0.86257420695835241
 2,2015-01-02T00:00:00.000,29,16,532500.000,182500.000,1,est,2.3758936106255268E-005,6.3262660515393876E-012,6.6230116884983784E-010,1.7635021120690947E-016,0.0000000000000000,0.0000000000000000,-2.0982678072054956E-005,0.0000000000000000,-4.1855274123695536E-005,-1.2287666580193926E-009,0.0000000000000000,139733.39258059143,3.7206658319868267E-002,3755601.7898542136,8.0802048291129971,-10.453415207341806
 2,2015-01-02T00:00:00.000,30,16,537500.000,182500.000,1,est,7.6836758135647151E-005,6.3062366514390124E-012,7.5254574905756867E-010,6.1763818512662625E-017,0.0000000000000000,0.0000000000000000,-6.3414548847519610E-005,0.0000000000000000,-1.1882926480030359E-004,-1.2211210630072906E-009,0.0000000000000000,445083.50117937842,3.6529415818573240E-002,12184249.082709871,8.6233405222990775,-22.413024885044901
 2,2015-01-02T00:00:00.000,30,16,537500.000,182500.000,2,est,3.4972444307968031E-005,6.4181848200158527E-012,1.5491795078790594E-009,2.8430727670595325E-016,0.0000000000000000,0.0000000000000000,-2.8394714510293691E-005,0.0000000000000000,-5.5517972361009016E-005,-2.5884721883742347E-009,0.0000000000000000,210379.23614053149,3.8609049111733136E-002,5448961.8620676696,8.6233398774361287,-16.809573292280565
 2,2015-01-02T00:00:00.000,31,16,542500.000,182500.000,1,est,6.2848061226269326E-005,5.6150044866646586E-012,1.2381909059757415E-009,1.1062310207741418E-016,0.0000000000000000,0.0000000000000000,-4.7888262132845045E-005,0.0000000000000000,-8.4767403298988941E-005,-1.7211483045447194E-009,0.0000000000000000,326096.85460131959,2.9134316412425833E-002,11192878.184786884,9.2131387721562596,-15.819534406904499
 2,2015-01-02T00:00:00.000,31,16,542500.000,182500.000,2,est,4.5669285318791874E-005,5.7702873341808171E-012,5.6177672591626547E-010,7.0980158843395466E-017,0.0000000000000000,0.0000000000000000,-3.3847104607028358E-005,0.0000000000000000,-5.8899709371586509E-005,-7.1347173018000285E-010,0.0000000000000000,29504.253258128829,3.7278450427116866E-003,7914559.9991642954,9.2131470278767189,-7.6275303609304981
 2,2015-01-02T00:00:00.000,32,16,547500.000,182500.000,1,est,1.0453414414856614E-004,4.5416549300810992E-012,3.4748323389797866E-009,1.5096970996484931E-016,0.0000000000000000,0.0000000000000000,-7.4284446825537476E-005,0.0000000000000000,-1.1923394463951842E-004,-3.8894393196406910E-009,0.0000000000000000,73278.266335184104,3.1836927759794518E-003,23016751.769536022,9.8540516841953920,-19.309267214154850
 2,2015-01-02T00:00:00.000,32,16,547500.000,182500.000,2,est,1.1393714112555405E-004,4.4275785960876708E-012,4.2329566189620170E-009,1.6449199917725890E-016,0.0000000000000000,0.0000000000000000,-8.3073739597685554E-005,0.0000000000000000,-1.3466459554547312E-004,-5.1190202372931699E-009,0.0000000000000000,620517.21438325138,2.4113197064333208E-002,25733510.688264690,9.8540362944722197,-27.840468242247024
 2,2015-01-02T00:00:00.000,32,16,547500.000,182500.000,3,est,1.0220578360684936E-004,4.4404955412572395E-012,4.3155882107755733E-009,1.8749770836419664E-016,0.0000000000000000,0.0000000000000000,-7.4301473956531850E-005,0.0000000000000000,-1.2032434939759935E-004,-5.1732250605962697E-009,0.0000000000000000,477167.36257742957,2.0731307673439291E-002,23016751.769536022,9.8540334902843778,-24.333203069320604
 2,2015-01-02T00:00:00.000,33,16,552500.000,182500.000,1,est,1.2352659737324711E-004,3.2976840216850362E-012,8.4033894939318073E-009,2.2433810896936842E-016,0.0000000000000000,0.0000000000000000,-8.5356263279014001E-005,0.0000000000000000,-1.2459335959777779E-004,-8.2755786268710106E-009,0.0000000000000000,87710.111999072498,2.3415219153619200E-003,37458591.108473778,10.550845475824818,-28.085211688425968
 2,2015-01-02T00:00:00.000,34,16,557500.000,182500.000,1,riv,9.4975959265015023E-008,4.9422385579100399E-012,8.0279903179157435E-012,4.1775979140178931E-016,0.0000000000000000,0.0000000000000000,-8.9210455801624661E-008,0.0000000000000000,-4.9917377858668179E-007,-4.6589716707766094E-011,0.0000000000000000,54.884910668065828,2.8560313983696842E-003,19217.194425592075,2.2371948385091605,-1.5131936884750354
 2,2015-01-02T00:00:00.000,35,16,562500.000,182500.000,1,riv,2.3413128579882803E-008,2.2067082762687680E-012,2.2286134362982177E-012,2.1005017801589738E-016,0.0000000000000000,0.0000000000000000,-3.6909704542500478E-008,0.0000000000000000,-2.0402118638550622E-007,-2.0372965883686818E-011,0.0000000000000000,16.053000488492970,1.5130096311580304E-003,10609.979049641799,2.1767887366862992,-1.2453810995793899
 2,2015-01-02T00:00:00.000,36,16,567500.000,182500.000,1,riv,4.5501017599956054E-009,9.1460457351120715E-013,6.7012726560303057E-013,1.3470062743720920E-016,0.0000000000000000,0.0000000000000000,-1.1911036610152797E-008,0.0000000000000000,-5.9623956303630902E-008,-7.3237516378337463E-012,0.0000000000000000,3.8234375550101092,7.6853961928757646E-004,4974.9387787637716,2.0107077421398416,-0.68686946448266373
 2,2015-01-02T00:00:00.000,37,16,572500.000,182500.000,1,est,2.3334980415115847E-004,1.3736654256216651E-012,3.5946734606866627E-008,2.1160843341211494E-016,0.0000000000000000,0.0000000000000000,-1.1622413392810774E-004,0.0000000000000000,-1.4504734079826839E-004,-2.1775454842435733E-008,0.0000000000000000,792023.77642080758,4.6624237886002343E-003,169873827.93415937,14.007222730761290,-98.104763595571342
 2,2015-01-02T00:00:00.000,37,16,572500.000,182500.000,2,est,2.3438875189569860E-004,1.3797814221655400E-012,3.3512084069590708E-008,1.9727632253380138E-016,0.0000000000000000,0.0000000000000000,-1.1621060429534354E-004,0.0000000000000000,-1.4439061032085000E-004,-1.9939676180157788E-008,0.0000000000000000,49189.630043564292,2.8956567731333794E-004,169873827.93415937,14.007228170905092,-84.952580914510591
 2,2015-01-02T00:00:00.000,37,16,572500.000,182500.000,3,est,2.0816701626678999E-004,1.3700627191518903E-012,3.6227298087484435E-008,2.3843196398440805E-016,0.0000000000000000,0.0000000000000000,-1.0396497841586636E-004,0.0000000000000000,-1.3026465433427827E-004,-2.2226277132038608E-008,0.0000000000000000,1145304.1192921048,7.5378823411782489E-003,151939771.33809733,14.007219116686620,-98.365315859869938
 2,2015-01-02T00:00:00.000,5,17,412500.000,177500.000,1,riv,2.5015128562926674E-009,3.6719687865431835E-013,2.7240022168586977E-014,3.9985612054883390E-018,0.0000000000000000,0.0000000000000000,-3.6501716985295663E-009,0.0000000000000000,-1.7125233923963280E-008,-1.9914473314881811E-013,0.0000000000000000,7.4250291989323935,1.0899194616996065E-003,6812.4567546980943,1.9986537372951934,-0.65528419562960394
 2,2015-01-02T00:00:00.000,6,17,417500.000,177500.000,1,riv,8.8457310317669856E-010,1.9416530011944536E-013,1.2551824627607731E-014,2.7551468980249722E-018,0.0000000000000000,0.0000000000000000,-2.1283554958880410E-009,0.0000000000000000,-1.0341422769529175E-008,-1.3121219348146029E-013,0.0000000000000000,3.5144529736852155,7.7142840308016549E-004,4555.7733674994070,1.9781074481906513,-0.60393708904653243
 2,2015-01-02T00:00:00.000,7,17,422500.000,177500.000,1,riv,6.5503381823331925E-010,1.4043942530988006E-013,1.0650670261435094E-014,2.2835067435670874E-018,0.0000000000000000,0.0000000000000000,-1.6202175039606806E-009,0.0000000000000000,-7.8757607742981719E-009,-1.1267546238467890E-013,0.0000000000000000,3.6020420318774113,7.7227877220639751E-004,4664.1733031019239,1.9867204344144016,-0.62508499670204598
 2,2015-01-02T00:00:00.000,8,17,427500.000,177500.000,1,riv,2.2389927838416542E-009,2.1450192189352250E-013,3.4400182607251508E-014,3.2956535596886821E-018,0.0000000000000000,0.0000000000000000,-3.5515415479284895E-009,0.0000000000000000,-1.9441009643037110E-008,-3.1198484156425244E-013,0.0000000000000000,15.120005075677804,1.4485397948482508E-003,10438.101272365649,2.1697199380048842,-1.2164773916420357
 2,2015-01-02T00:00:00.000,9,17,432500.000,177500.000,1,riv,3.5111475428639913E-009,2.9253481136794322E-013,5.1107741686905921E-014,4.2581371613405503E-018,0.0000000000000000,0.0000000000000000,-4.6815482246686121E-009,0.0000000000000000,-3.1401558849345199E-008,-4.9570006726186092E-013,0.0000000000000000,22.942872980278047,1.9115086841522400E-003,12002.494767871423,2.2314952054976205,-1.4862837781914062
 2,2015-01-02T00:00:00.000,10,17,437500.000,177500.000,1,riv,3.3068503037086830E-009,2.6851326624227455E-013,5.7805559543276988E-014,4.6937735054565388E-018,0.0000000000000000,0.0000000000000000,-3.4622290795264234E-009,0.0000000000000000,-1.6998515411525504E-008,-3.2201694298035562E-013,0.0000000000000000,23.274134603952159,1.8898387672585987E-003,12315.407540143562,2.0939598170428368,-0.93658029611645022
 2,2015-01-02T00:00:00.000,10,17,437500.000,177500.000,2,riv,3.6350373159263493E-009,2.5028484648281929E-013,6.9778715997545631E-014,4.8046236466483339E-018,0.0000000000000000,0.0000000000000000,-5.5725583821564266E-009,0.0000000000000000,-4.1754083593588210E-008,-7.3988236222129297E-013,0.0000000000000000,35.272746363372143,2.4286501461496675E-003,14523.601276739197,2.3208997078801645,-1.9504331484549093
 2,2015-01-02T00:00:00.000,11,17,442500.000,177500.000,1,riv,9.4316735984674989E-010,1.6093172481319025E-013,2.0723696713816302E-014,3.5360643890017921E-018,0.0000000000000000,0.0000000000000000,-1.7408622299356569E-009,0.0000000000000000,-7.5318940341498093E-009,-1.3985886325619042E-013,0.0000000000000000,6.3390990095700248,1.0816342685326288E-003,5860.6676896154549,1.9441157838618319,-0.52561103479496929
 2,2015-01-02T00:00:00.000,12,17,447500.000,177500.000,1,riv,5.4782144764224318E-010,1.2632175905176511E-013,1.0489145306250896E-014,2.4186846013452243E-018,0.0000000000000000,0.0000000000000000,-1.3252646297625816E-009,0.0000000000000000,-6.1088242176409679E-009,-1.0692491312122022E-013,0.0000000000000000,3.3270350730765306,7.6717865769360756E-004,4336.7148443345613,1.9602826893933478,-0.56185871033920676
 2,2015-01-02T00:00:00.000,13,17,452500.000,177500.000,1,riv,5.2322491073333210E-009,2.9000506790789962E-013,9.8028910688917700E-014,5.4335072265908295E-018,0.0000000000000000,0.0000000000000000,-7.0643296672065293E-009,0.0000000000000000,-4.0120446685976178E-008,-6.6327235183726447E-013,0.0000000000000000,56.276764750068700,3.1192220875161146E-003,18041.923008721307,2.2594518885023094,-1.6216745616812087
