# NanoFASE model output data - SOIL.
# See summary.md for model run metadata.
# Columns:
#	t: timestep index
#	datetime: datetime of this timestep
#	x, y: grid cell (eastings and northings) index
#	easts, norths: eastings and northings at the centre of this grid cell (m)
#	p: soil profile index within this cell
#	land_use: dominant land use of this soil profile
#	m_np_total(kg), m_transformed_total(kg), m_dissolved_total(kg): NM mass (untransformed, transformed and dissolved) in whole soil profile, sum of free and attached NM
#	C_np_total(kg/kg), C_transformed_total(kg/kg), C_dissolved_total(kg/kg): NM concentration averaged over all soil layers, sum of free and attached NM
#	m_np_eroded(kg), m_transformed_eroded(kg): mass of NM eroded on this timestep
#	m_np_buried(kg), m_transformed_buried(kg), m_dissolved_buried(kg): mass of NM buried on this timestep
#	bulk_density(kg/m3): bulk density of this soil profile
t,datetime,x,y,easts,norths,p,land_use,m_np_total(kg),m_transformed_total(kg),m_dissolved_total(kg),C_np_total(kg/kg),C_transformed_total(kg/kg),C_dissolved_total(kg/kg),m_np_eroded(kg),m_transformed_eroded(kg),m_np_buried(kg),m_transformed_buried(kg),m_dissolved_buried(kg),bulk_density(kg/m3)
1,2015-01-01T00:00:00.000,42,18,597500.000,172500.000,1,arable,4.6565432719721466E-004,1.7768596825011774E-008,0.0000000000000000,4.6929765000650665E-014,1.7907619980860730E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,992.23663330078125
1,2015-01-01T00:00:00.000,4,19,407500.000,167500.000,1,arable,4.5980250204874241E-004,2.8233238045912081E-010,0.0000000000000000,3.4134731122236694E-014,2.0959737824679106E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1347.0224609375000
1,2015-01-01T00:00:00.000,5,19,412500.000,167500.000,1,arable,3.7341237656638598E-004,3.3114178614140889E-010,0.0000000000000000,2.7344242714088585E-014,2.4248851782280781E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1365.5977783203125
1,2015-01-01T00:00:00.000,6,19,417500.000,167500.000,1,arable,3.0864177158180481E-004,5.0754041153306414E-010,0.0000000000000000,2.3186171628944245E-014,3.8128083020387784E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1331.1458740234375
1,2015-01-01T00:00:00.000,7,19,422500.000,167500.000,1,arable,2.5139410682199520E-004,6.6954836882534822E-010,0.0000000000000000,1.8584266341615451E-014,4.9496248627876599E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1352.7254638671875
1,2015-01-01T00:00:00.000,8,19,427500.000,167500.000,1,arable,2.2187741491577149E-004,6.7059624123899304E-010,0.0000000000000000,1.6335498847022142E-014,4.9371965730425857E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1358.2530517578125
1,2015-01-01T00:00:00.000,9,19,432500.000,167500.000,1,arable,2.0118458118602861E-004,6.7177956447970966E-010,0.0000000000000000,1.5134547221096841E-014,5.0536077272168652E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1329.3068847656250
1,2015-01-01T00:00:00.000,10,19,437500.000,167500.000,1,arable,1.9295522090492166E-004,6.7171053625669203E-010,0.0000000000000000,1.4832010132593044E-014,5.1632795594776488E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1300.9377441406250
1,2015-01-01T00:00:00.000,11,19,442500.000,167500.000,1,arable,3.4011137231092041E-004,7.0899065705186056E-010,0.0000000000000000,2.6176015072187260E-014,5.4566096978561873E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1299.3244628906250
1,2015-01-01T00:00:00.000,12,19,447500.000,167500.000,1,arable,5.5954019827506409E-004,7.6484760028595930E-010,0.0000000000000000,4.4577834092734679E-014,6.0934405672517664E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1255.1982421875000
1,2015-01-01T00:00:00.000,13,19,452500.000,167500.000,1,arable,4.4472442154461434E-004,1.3195953754290611E-009,0.0000000000000000,3.9713380406421295E-014,1.1783835244521509E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1119.8352050781250
1,2015-01-01T00:00:00.000,14,19,457500.000,167500.000,1,arable,3.3627136670833960E-004,2.2167401766601796E-009,0.0000000000000000,3.0634519105501297E-014,2.0194633268531695E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1097.6877441406250
1,2015-01-01T00:00:00.000,15,19,462500.000,167500.000,1,arable,3.3735126455457926E-004,4.3226004303566112E-009,0.0000000000000000,2.5983410578152073E-014,3.3293458050482943E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1298.3332519531250
1,2015-01-01T00:00:00.000,16,19,467500.000,167500.000,1,arable,4.0380420727823945E-004,7.2524828008991232E-009,0.0000000000000000,3.4019682232666014E-014,6.1100690839126799E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1186.9722900390625
1,2015-01-01T00:00:00.000,17,19,472500.000,167500.000,1,arable,5.4373843896128680E-004,1.1096900039071383E-008,0.0000000000000000,4.4832517890980329E-014,9.1496560457722044E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1212.8215332031250
1,2015-01-01T00:00:00.000,18,19,477500.000,167500.000,1,arable,8.7823074396598964E-004,1.4069957267685158E-008,0.0000000000000000,8.3256323493200321E-014,1.3338327334385184E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1054.8516845703125
1,2015-01-01T00:00:00.000,19,19,482500.000,167500.000,1,arable,1.2926371535699564E-003,1.6792915442215870E-008,0.0000000000000000,1.2371328777929615E-013,1.6071847966141625E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1044.8652343750000
1,2015-01-01T00:00:00.000,20,19,487500.000,167500.000,1,urban_green_residential,1.2334864967461984E-003,1.7309778923836514E-008,0.0000000000000000,1.1567879891725752E-013,1.6233452418933731E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1066.3029785156250
1,2015-01-01T00:00:00.000,21,19,492500.000,167500.000,1,urban_parks_leisure,1.1688863469294941E-003,1.7586822228671950E-008,0.0000000000000000,1.0632468141081955E-013,1.5997391666044125E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1099.3555908203125
1,2015-01-01T00:00:00.000,22,19,497500.000,167500.000,1,urban_parks_leisure,1.1237713055459696E-003,1.7377327155282814E-008,0.0000000000000000,1.0236761999762780E-013,1.5829516326208442E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1097.7800292968750
1,2015-01-01T00:00:00.000,23,19,502500.000,167500.000,1,arable,1.1773381146583132E-003,1.7124604284262522E-008,0.0000000000000000,8.6749677673884249E-014,1.2617903756421986E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1357.1671142578125
1,2015-01-01T00:00:00.000,24,19,507500.000,167500.000,1,arable,1.3232354310660787E-003,1.6867852712734323E-008,0.0000000000000000,9.6440152349224408E-014,1.2293642138268447E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1372.0793457031250
1,2015-01-01T00:00:00.000,25,19,512500.000,167500.000,1,urban_green_residential,1.6258227549689989E-003,1.8945836317679757E-008,0.0000000000000000,1.2000666956236904E-013,1.3984468550520917E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1354.7769775390625
1,2015-01-01T00:00:00.000,26,19,517500.000,167500.000,1,urban_green_residential,1.9704699250519763E-003,2.1547265115029618E-008,0.0000000000000000,1.4218345779666465E-013,1.5547888456280527E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1385.8643798828125
1,2015-01-01T00:00:00.000,27,19,522500.000,167500.000,1,urban_green_residential,2.4692746666657552E-003,1.9716965858491598E-008,0.0000000000000000,1.7373734172639831E-013,1.3872791396633133E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1421.2687988281250
1,2015-01-01T00:00:00.000,28,19,527500.000,167500.000,1,urban_green_residential,2.8737037918633215E-003,1.6881896254485112E-008,0.0000000000000000,2.0277105719049043E-013,1.1912013898560273E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1417.2159423828125
1,2015-01-01T00:00:00.000,29,19,532500.000,167500.000,1,urban_green_residential,3.0545554616430645E-003,1.1742325256660254E-008,0.0000000000000000,2.1704586253968031E-013,8.3436792867476001E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1407.3317871093750
1,2015-01-01T00:00:00.000,30,19,537500.000,167500.000,1,urban_green_residential,2.6880160590928991E-003,8.1345948350720043E-009,0.0000000000000000,1.9309448990970756E-013,5.8435121136532046E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1392.0728759765625
1,2015-01-01T00:00:00.000,31,19,542500.000,167500.000,1,urban_green_residential,1.8831684356591062E-003,5.7558463702472913E-009,0.0000000000000000,1.3790783889752175E-013,4.2151106556176371E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1365.5267333984375
1,2015-01-01T00:00:00.000,32,19,547500.000,167500.000,1,arable,1.1745040967926716E-003,4.1850330135059773E-009,0.0000000000000000,8.4579709682613799E-014,3.0137730320490664E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1388.6357421875000
1,2015-01-01T00:00:00.000,33,19,552500.000,167500.000,1,arable,5.4930779582648877E-004,2.8839443983170498E-009,0.0000000000000000,4.0575911023353363E-014,2.1302932926037323E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1353.7780761718750
1,2015-01-01T00:00:00.000,34,19,557500.000,167500.000,1,arable,4.9177897566857556E-004,2.3933283504916728E-009,0.0000000000000000,3.6808972300307001E-014,1.7913729809010362E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1336.0301513671875
1,2015-01-01T00:00:00.000,35,19,562500.000,167500.000,1,arable,4.8313580804065982E-004,1.9361222934790520E-009,0.0000000000000000,3.6554310170232005E-014,1.4648803434867331E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1321.6931152343750
1,2015-01-01T00:00:00.000,36,19,567500.000,167500.000,1,arable,5.7708995173168676E-004,1.5651857160884949E-009,0.0000000000000000,4.2607961828305044E-014,1.1556148750327495E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1354.4180908203125
1,2015-01-01T00:00:00.000,37,19,572500.000,167500.000,1,urban_no_soil,7.5821538032759886E-004,1.6473614788056577E-009,0.0000000000000000,5.7366896284060055E-014,1.2464006606693732E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1321.6949462890625
1,2015-01-01T00:00:00.000,38,19,577500.000,167500.000,1,urban_green_residential,1.0105366591040424E-003,2.1310116731657793E-009,0.0000000000000000,7.1925178672451566E-014,1.5167524499449939E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1404.9831542968750
1,2015-01-01T00:00:00.000,39,19,582500.000,167500.000,1,arable,8.1280736505980305E-004,5.3634424704476113E-009,0.0000000000000000,5.8561441067130767E-014,3.8642725650862474E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1387.9565429687500
1,2015-01-01T00:00:00.000,40,19,587500.000,167500.000,1,arable,5.4105357241706448E-004,9.3840233733554643E-009,0.0000000000000000,4.6135518779430684E-014,8.0017360320529136E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1172.7484130859375
1,2015-01-01T00:00:00.000,41,19,592500.000,167500.000,1,other,4.1308032168875281E-004,1.4967757940432522E-008,0.0000000000000000,3.3859042256834124E-014,1.2268653866717663E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1220.0000000000000
1,2015-01-01T00:00:00.000,42,19,597500.000,167500.000,1,other,3.0999147922331958E-004,1.9569349189684151E-008,0.0000000000000000,2.4394994753524317E-014,1.5400235258347636E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1270.7175292968750
1,2015-01-01T00:00:00.000,43,19,602500.000,167500.000,1,arable,2.6687552256477647E-004,2.2110483798782138E-008,0.0000000000000000,2.3274972642432786E-014,1.9283181184317790E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1146.6201171875000
1,2015-01-01T00:00:00.000,8,20,427500.000,162500.000,1,arable,2.0017696565247385E-004,6.7750762486020228E-010,0.0000000000000000,1.5149328594017138E-014,5.1273559874906903E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1321.3586425781250
1,2015-01-01T00:00:00.000,9,20,432500.000,162500.000,1,arable,1.9305721721040350E-004,7.2441567316168511E-010,0.0000000000000000,1.4750278374592946E-014,5.5348010255465211E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1308.8377685546875
1,2015-01-01T00:00:00.000,10,20,437500.000,162500.000,1,arable,1.9886383014334938E-004,6.9159434543952770E-010,0.0000000000000000,1.7374302851772311E-014,6.0423102580182539E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1144.5859375000000
1,2015-01-01T00:00:00.000,11,20,442500.000,162500.000,1,arable,2.4548166508780951E-004,7.3980685758401484E-010,0.0000000000000000,2.8117988871899453E-014,8.4739041432936938E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,873.04132080078125
1,2015-01-01T00:00:00.000,12,20,447500.000,162500.000,1,arable,3.1005978107242127E-004,8.2895393315854786E-010,0.0000000000000000,2.9076520509585606E-014,7.7736931747869527E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1066.3579101562500
1,2015-01-01T00:00:00.000,13,20,452500.000,162500.000,1,arable,3.0154012564761925E-004,2.0990047461263291E-009,0.0000000000000000,2.8596564065285194E-014,1.9905915860127980E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1054.4627685546875
1,2015-01-01T00:00:00.000,14,20,457500.000,162500.000,1,arable,3.0377801115336040E-004,3.7945746425323883E-009,0.0000000000000000,2.7463180153074005E-014,3.4305013261655422E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1106.1282958984375
1,2015-01-01T00:00:00.000,15,20,462500.000,162500.000,1,arable,3.6918337063729481E-004,6.8929503973264058E-009,0.0000000000000000,3.3070026171877834E-014,6.1744398088014181E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1116.3685302734375
1,2015-01-01T00:00:00.000,16,20,467500.000,162500.000,1,arable,4.1879039702645294E-004,9.5468495777203562E-009,0.0000000000000000,3.9402791067956003E-014,8.9823578080840802E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1062.8444824218750
1,2015-01-01T00:00:00.000,17,20,472500.000,162500.000,1,arable,4.4503951217146110E-004,1.1589483453291305E-008,0.0000000000000000,3.8501524366175320E-014,1.0026363218652094E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1155.9010009765625
1,2015-01-01T00:00:00.000,18,20,477500.000,162500.000,1,arable,8.3022124079753568E-004,1.6063185960729861E-008,0.0000000000000000,6.9223508233714918E-014,1.3393418898125335E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1199.3342285156250
1,2015-01-01T00:00:00.000,19,20,482500.000,162500.000,1,urban_green_residential,1.3696666735065180E-003,2.1643544969119196E-008,0.0000000000000000,1.1717133247566450E-013,1.8515475718162698E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1168.9434814453125
1,2015-01-01T00:00:00.000,20,20,487500.000,162500.000,1,coniferous,1.2614409374995458E-003,2.0777676115410683E-008,0.0000000000000000,1.1791007657184682E-013,1.9421419655282038E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1069.8330078125000
1,2015-01-01T00:00:00.000,21,20,492500.000,162500.000,1,arable,1.1528833922971932E-003,1.9707407620952799E-008,0.0000000000000000,1.0738852948471574E-013,1.8357012847179983E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1073.5628662109375
1,2015-01-01T00:00:00.000,22,20,497500.000,162500.000,1,arable,1.1346210036592959E-003,1.8908896416274971E-008,0.0000000000000000,9.5582176171001739E-014,1.5929138123044391E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1187.0633544921875
1,2015-01-01T00:00:00.000,23,20,502500.000,162500.000,1,arable,1.1194032283287452E-003,1.8703375780344851E-008,0.0000000000000000,8.5416290060214992E-014,1.4271648770785587E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1310.5266113281250
1,2015-01-01T00:00:00.000,24,20,507500.000,162500.000,1,urban_parks_leisure,1.1016606822601472E-003,1.9175735620940905E-008,0.0000000000000000,7.8417628896572371E-014,1.3649536050036127E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1404.8635253906250
1,2015-01-01T00:00:00.000,25,20,512500.000,162500.000,1,urban_green_residential,1.1370243872338257E-003,1.9400924626860509E-008,0.0000000000000000,8.7760731254242395E-014,1.4974519028601761E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1295.5958251953125
1,2015-01-01T00:00:00.000,26,20,517500.000,162500.000,1,arable,1.1806848844610909E-003,1.9429842861452418E-008,0.0000000000000000,9.5504197680911089E-014,1.5716569069114240E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1236.2648925781250
1,2015-01-01T00:00:00.000,27,20,522500.000,162500.000,1,urban_green_residential,1.4367481377932029E-003,1.5894365674696011E-008,0.0000000000000000,1.0297228738859017E-013,1.1391552541895245E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1395.2764892578125
1,2015-01-01T00:00:00.000,28,20,527500.000,162500.000,1,urban_green_residential,1.5902665933545067E-003,1.2436033338105630E-008,0.0000000000000000,1.1392252808094978E-013,8.9088481333654039E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1395.9193115234375
1,2015-01-01T00:00:00.000,29,20,532500.000,162500.000,1,urban_green_residential,1.4679075777004201E-003,9.4943057410369120E-009,0.0000000000000000,1.0483887549946403E-013,6.7808924257870256E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1400.1557617187500
1,2015-01-01T00:00:00.000,30,20,537500.000,162500.000,1,arable,1.1713040416396012E-003,6.9051403927364176E-009,0.0000000000000000,8.8247920275951167E-014,5.2024432359975497E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1327.2879638671875
1,2015-01-01T00:00:00.000,31,20,542500.000,162500.000,1,arable,7.4775483723626144E-004,4.5646688840760579E-009,0.0000000000000000,6.5114230234909823E-014,3.9748977320215668E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1148.3739013671875
1,2015-01-01T00:00:00.000,32,20,547500.000,162500.000,1,arable,5.3950603887809707E-004,3.2439046197081577E-009,0.0000000000000000,4.0538868668410610E-014,2.4374930746773938E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1330.8364257812500
1,2015-01-01T00:00:00.000,33,20,552500.000,162500.000,1,arable,4.0125787717569647E-004,2.2546453978524047E-009,0.0000000000000000,3.0054455450523942E-014,1.6887429137450496E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1335.1027832031250
1,2015-01-01T00:00:00.000,34,20,557500.000,162500.000,1,arable,3.5836366696545400E-004,1.6751643430450532E-009,0.0000000000000000,2.7486515142555052E-014,1.2848520741868289E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1303.7799072265625
1,2015-01-01T00:00:00.000,35,20,562500.000,162500.000,1,arable,3.5345226089623845E-004,1.1901105886032521E-009,0.0000000000000000,2.5955867813937288E-014,8.7396111269525717E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1361.7431640625000
1,2015-01-01T00:00:00.000,36,20,567500.000,162500.000,1,arable,4.5066605312440278E-004,9.3029571907264476E-010,0.0000000000000000,3.4209105574801729E-014,7.0616777653668224E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1317.3862304687500
1,2015-01-01T00:00:00.000,37,20,572500.000,162500.000,1,arable,6.7010299696997522E-004,1.9459758345003813E-009,0.0000000000000000,5.3394255223824228E-014,1.5505665671774827E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1255.0095214843750
1,2015-01-01T00:00:00.000,38,20,577500.000,162500.000,1,arable,9.7959000756100154E-004,4.1551575654967453E-009,0.0000000000000000,7.2016562356229093E-014,3.0547490440475834E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1360.2287597656250
1,2015-01-01T00:00:00.000,39,20,582500.000,162500.000,1,arable,7.9742533861232973E-004,8.5186389166199816E-009,0.0000000000000000,6.0023214244519764E-014,6.4120873015368575E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1328.5281982421875
1,2015-01-01T00:00:00.000,40,20,587500.000,162500.000,1,arable,5.0654809211051811E-004,1.3353205919307075E-008,0.0000000000000000,3.7284413776754396E-014,9.8286117842691799E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1358.6054687500000
1,2015-01-01T00:00:00.000,41,20,592500.000,162500.000,1,arable,3.4429592401336397E-004,1.8100767417053463E-008,0.0000000000000000,2.6750388645480569E-014,1.4063557812227742E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1287.0688476562500
1,2015-01-01T00:00:00.000,42,20,597500.000,162500.000,1,arable,2.3658298352993289E-004,2.0943009007936537E-008,0.0000000000000000,1.7495104862041836E-014,1.5487172122595998E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1352.2810058593750
1,2015-01-01T00:00:00.000,43,20,602500.000,162500.000,1,arable,2.2974539192581356E-004,1.9924373789731926E-008,0.0000000000000000,1.6359572194163026E-014,1.4187628692107212E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1404.3483886718750
1,2015-01-01T00:00:00.000,44,20,607500.000,162500.000,1,arable,3.6213032113356522E-004,1.7958680285276904E-008,0.0000000000000000,2.8379423759206763E-014,1.4073855963693462E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1276.0312500000000
1,2015-01-01T00:00:00.000,12,21,447500.000,157500.000,1,arable,2.5048981179437733E-004,1.0739063521212631E-009,0.0000000000000000,1.9613114629088052E-014,8.4085848578744172E-020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1277.1546630859375
1,2015-01-01T00:00:00.000,13,21,452500.000,157500.000,1,arable,2.8145908270971594E-004,3.2478515947704783E-009,0.0000000000000000,2.2054644857334254E-014,2.5449600980141653E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1276.1895751953125
1,2015-01-01T00:00:00.000,14,21,457500.000,157500.000,1,arable,3.4265321393944044E-004,6.0767428212651256E-009,0.0000000000000000,3.1756359176906218E-014,5.6317938897805756E-019,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1079.0065917968750
1,2015-01-01T00:00:00.000,15,21,462500.000,157500.000,1,arable,5.3012839475402725E-004,1.1123238131862969E-008,0.0000000000000000,5.1794745391636828E-014,1.0867655697591961E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1023.5177001953125
1,2015-01-01T00:00:00.000,16,21,467500.000,157500.000,1,arable,6.0552617376627373E-004,1.4157929581338426E-008,0.0000000000000000,5.7794367582490944E-014,1.3513017634589158E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1047.7252197265625
1,2015-01-01T00:00:00.000,17,21,472500.000,157500.000,1,arable,5.2859752849101159E-004,1.4466212520467101E-008,0.0000000000000000,5.0951166877839598E-014,1.3943886766264839E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1037.4591064453125
1,2015-01-01T00:00:00.000,18,21,477500.000,157500.000,1,arable,1.2037606560249270E-003,1.9474064599320577E-008,0.0000000000000000,1.1767691423044828E-013,1.9037404305436962E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1022.9369506835938
