# NanoFASE model output data - SEDIMENT.
# See summary.md for model run metadata.
#	x, y: grid cell (eastings and northings) index
#	easts, norths: eastings and northings at the centre of this grid cell (m)
#	w: waterbody index within this grid cell
#	waterbody_type: what type (river, estuary etc) of waterbody is this sediment in?
#	m_np_total(kg), C_np_total(kg/m3), C_np_total(kg/kg): NM mass (kg) and concentration (kg/m3 and kg/kg dry weight) for all layers
#	m_np_buried(kg): NM mass buried on this timestep (kg)
#	bed_area(m2): area of this bed sediment (m2)
#	sediment_mass(kg): total mass of fine sediment in this bed sediment (kg, *not* kg/m2)
t,datetime,x,y,easts,norths,w,waterbody_type,m_np_total(kg),C_np_total(kg/m3),C_np_total(kg/kg),m_np_buried(kg),bed_area(m2),sediment_mass(kg)
2,2015-01-02T00:00:00.000,12,4,447500.000,242500.000,2,riv,2.2238696199104253E-008,4.0699555443100712E-011,1.9384429866709797E-012,1.4456263076234380E-042,13660.282313936003,53770.600969105144
2,2015-01-02T00:00:00.000,13,4,452500.000,242500.000,1,riv,2.7675466107831506E-009,2.2531371764539706E-011,1.1053889295778380E-012,5.7400976993405685E-041,3070.7702815039611,12205.640580184894
2,2015-01-02T00:00:00.000,10,5,437500.000,237500.000,1,riv,6.0116613809725347E-010,8.3447770339835379E-012,4.1058955299131826E-013,1.1963734659648520E-038,1801.0252074026535,7165.6327919504029
2,2015-01-02T00:00:00.000,11,5,442500.000,237500.000,1,riv,5.2065653572123568E-009,1.7889444225430257E-011,8.7495756997032329E-013,0.0000000000000000,7276.0302220385793,28889.291456457868
2,2015-01-02T00:00:00.000,11,5,442500.000,237500.000,2,riv,4.7610731902801817E-009,2.1306763210667671E-011,1.0422311993684441E-012,1.9524230109490918E-043,5586.3404141023339,22182.033976285089
2,2015-01-02T00:00:00.000,11,5,442500.000,237500.000,3,riv,4.4463627855295542E-009,1.8914838660506259E-011,9.2461355185642499E-013,1.2944684515407517E-042,5876.8184132035594,23330.460653756709
2,2015-01-02T00:00:00.000,12,5,447500.000,237500.000,1,riv,3.0998586060737760E-008,4.8885121665289870E-011,2.3149145677741392E-012,6.5023958815568828E-043,15852.771609045749,62283.840096448737
2,2015-01-02T00:00:00.000,12,5,447500.000,237500.000,2,riv,8.4269413879370741E-009,3.3863590470679492E-011,1.6532068165505299E-012,9.2765467933838200E-044,6221.2404673909969,24687.022397572244
2,2015-01-02T00:00:00.000,12,5,447500.000,237500.000,3,riv,4.4989216313260777E-009,3.5365005597880326E-011,1.7320736851551373E-012,1.4223769141442827E-041,3180.3485223783377,12634.028232946612
2,2015-01-02T00:00:00.000,13,5,452500.000,237500.000,1,riv,1.4429876608842208E-009,2.4323515907628964E-011,1.1994330621646576E-012,1.1776626587038355E-037,1483.1199759703761,5905.0300288570415
2,2015-01-02T00:00:00.000,5,6,412500.000,232500.000,1,riv,8.4218246867261544E-010,8.9932688533708994E-012,4.4309074590344649E-013,4.6207289590075722E-039,2341.1467543895069,9318.4653318078963
2,2015-01-02T00:00:00.000,6,6,417500.000,232500.000,1,riv,7.4395959944724013E-010,9.6215371735984711E-012,4.7271143332785430E-013,5.8337182408080689E-038,1933.0581035363582,7687.2036975583105
2,2015-01-02T00:00:00.000,7,6,422500.000,232500.000,1,riv,1.7758357209184555E-009,1.1463615678254826E-011,5.5971498585114459E-013,3.8418202131463281E-042,3872.7653875819396,15368.848371049302
2,2015-01-02T00:00:00.000,9,6,432500.000,232500.000,1,riv,1.0947198031374397E-009,9.5530524891930257E-012,4.6892497234132764E-013,1.2175568373261643E-036,2864.8430144311101,11389.108405613080
2,2015-01-02T00:00:00.000,10,6,437500.000,232500.000,1,riv,5.8256246771061609E-010,7.7375359903362443E-012,3.8043789574136784E-013,2.2553963882554392E-038,1882.2609725482719,7487.0663198090224
2,2015-01-02T00:00:00.000,11,6,442500.000,232500.000,1,riv,2.5218062737784102E-009,1.0940625953988306E-011,5.3400312430110613E-013,4.1131649911942888E-042,5762.4818286239652,22865.064180333207
2,2015-01-02T00:00:00.000,12,6,447500.000,232500.000,1,riv,1.2466962302511557E-008,2.7126773388041966E-011,1.3043334021523255E-012,2.4463049193182849E-043,11489.536926151322,45364.512608596669
2,2015-01-02T00:00:00.000,12,6,447500.000,232500.000,2,riv,3.0350283907990088E-008,4.1008761653527909E-011,1.9292261457814225E-012,4.8828332464667649E-043,18502.317165044682,72531.750224299787
2,2015-01-02T00:00:00.000,12,6,447500.000,232500.000,3,riv,3.6163607510860223E-009,1.8488828570190580E-011,8.9865443581939856E-013,4.1991944960975979E-043,4889.9269337006863,19376.637896131484
2,2015-01-02T00:00:00.000,12,6,447500.000,232500.000,4,riv,2.2900823177734217E-009,1.6764687852318383E-011,8.2059593134952595E-013,1.4416862996848410E-043,3415.0387843995200,13563.622147667498
2,2015-01-02T00:00:00.000,13,6,452500.000,232500.000,1,riv,1.0042981835386084E-009,1.5869679255896686E-011,7.8223544606342576E-013,1.2966159370389658E-039,1582.1022432026411,6298.3099995311086
2,2015-01-02T00:00:00.000,29,6,532500.000,232500.000,1,riv,2.2698139342910180E-009,3.1804320073329156E-011,1.5726108985073883E-012,4.2340783736035387E-039,1784.2025704306457,7110.1354301537322
2,2015-01-02T00:00:00.000,30,6,537500.000,232500.000,1,riv,1.4201716007751604E-009,2.2005092959473227E-011,1.0850805380202521E-012,5.8394628116724786E-038,1613.4578880602771,6423.9694537790610
2,2015-01-02T00:00:00.000,31,6,542500.000,232500.000,1,riv,1.3607736855817135E-009,1.3461818588042393E-011,6.5972966554901476E-013,2.1887812548911527E-039,2527.0985994531570,10041.335490698482
2,2015-01-02T00:00:00.000,32,6,547500.000,232500.000,1,riv,3.2791883570081492E-009,1.8069544024407225E-011,8.8153330716603010E-013,1.3886250034182545E-039,4536.8998048240683,17999.806682475464
2,2015-01-02T00:00:00.000,4,7,407500.000,227500.000,1,riv,1.4288350284781072E-009,1.6133453713255657E-011,7.9550864526650826E-013,4.8237838087009878E-038,2214.0873953744513,8815.0346909785367
2,2015-01-02T00:00:00.000,5,7,412500.000,227500.000,1,riv,1.0070826994425601E-009,1.0696086875542225E-011,5.2680715970334055E-013,1.6035910137042860E-038,2353.8578493023888,9367.9963776234745
2,2015-01-02T00:00:00.000,6,7,417500.000,227500.000,1,riv,3.0469747683545477E-009,1.3202489661638205E-011,6.4547222532112445E-013,1.8644178949089613E-040,5769.6974482645901,22906.133725252108
2,2015-01-02T00:00:00.000,7,7,422500.000,227500.000,1,riv,4.0922348375384512E-009,1.2687036106840584E-011,6.1580329255237681E-013,3.4505687308162686E-042,8063.8119387091947,31936.923300021892
2,2015-01-02T00:00:00.000,8,7,427500.000,227500.000,1,riv,3.4913011870566100E-009,1.2950882024532723E-011,6.3074874277988829E-013,1.4601649745543677E-040,6739.5048045371313,26722.623642362250
2,2015-01-02T00:00:00.000,8,7,427500.000,227500.000,2,riv,2.1721041507336249E-009,1.3126812938824361E-011,6.3941595074903416E-013,3.6282385433160677E-041,4136.7699254318604,16404.145871241872
2,2015-01-02T00:00:00.000,9,7,432500.000,227500.000,1,riv,7.4265924523845781E-010,9.7600538419208793E-012,4.7932498103265332E-013,1.7438767435582585E-037,1902.2929429148082,7563.8602065569303
2,2015-01-02T00:00:00.000,10,7,437500.000,227500.000,1,riv,6.4284989583670783E-010,7.7050352222088447E-012,3.7810363767750032E-013,1.0638625544278289E-038,2085.8110692102509,8291.4285085141582
2,2015-01-02T00:00:00.000,11,7,442500.000,227500.000,1,riv,5.3793361454711375E-010,6.6516251202960731E-012,3.2684820883825020E-013,1.3360052566454975E-038,2021.8127782392339,8040.5681690147276
2,2015-01-02T00:00:00.000,12,7,447500.000,227500.000,1,riv,3.0383456027895628E-008,3.0785644179742415E-011,1.4276649352097875E-012,1.0915782346661215E-041,24673.396900211486,96267.459321107395
2,2015-01-02T00:00:00.000,24,7,507500.000,227500.000,1,riv,3.0539774703725484E-009,9.5351989187635327E-011,4.7297678915588791E-012,1.3497669199490563E-038,800.71154378976701,3194.2494110565958
2,2015-01-02T00:00:00.000,25,7,512500.000,227500.000,1,riv,3.3478454665432942E-009,7.0426391655590758E-011,3.4920009002087219E-012,0.0000000000000000,1188.4200875098029,4740.2274406781062
2,2015-01-02T00:00:00.000,28,7,527500.000,227500.000,1,riv,6.8197869181987361E-009,6.2500275794342668E-011,3.0726197536877506E-012,4.0680109077112855E-039,2727.9027908106300,10850.086422491871
2,2015-01-02T00:00:00.000,29,7,532500.000,227500.000,1,riv,1.9530017993467142E-009,3.1739901998427084E-011,1.5662754688419813E-012,7.0802772737480912E-039,1538.2859744624377,6126.1784412309962
2,2015-01-02T00:00:00.000,30,7,537500.000,227500.000,1,riv,6.5144589640601385E-009,3.2363459041310297E-011,1.5879280191365096E-012,6.7458590428382492E-041,5032.2642438763069,20002.151786006900
2,2015-01-02T00:00:00.000,30,7,537500.000,227500.000,2,riv,5.7391679753438229E-009,2.8846752958771576E-011,1.4131080717803630E-012,4.9846474290382831E-041,4973.8423868942673,19759.611813556490
2,2015-01-02T00:00:00.000,31,7,542500.000,227500.000,1,riv,1.4670721066205254E-009,1.6631357658539970E-011,8.1659696857886372E-013,1.0790974416182906E-038,2205.2801844755322,8768.0169813236771
2,2015-01-02T00:00:00.000,32,7,547500.000,227500.000,1,riv,7.6253067288954741E-009,2.2846698217249786E-011,1.1110883142018012E-012,2.3597606233133685E-041,8343.9922333909526,33067.678379418838
2,2015-01-02T00:00:00.000,3,8,402500.000,222500.000,1,riv,2.0840748215597047E-009,2.6456292243316088E-011,1.3014189712993829E-012,3.5894587879887026E-036,1969.3565229921139,7834.7445335188795
2,2015-01-02T00:00:00.000,4,8,407500.000,222500.000,1,riv,1.4656251854331136E-009,2.0090751138516957E-011,9.8862442204354018E-013,8.3178963642258323E-036,1823.7561255021574,7256.2987997110677
2,2015-01-02T00:00:00.000,5,8,412500.000,222500.000,1,riv,4.4824859286875412E-009,1.4604919600534811E-011,7.1366286243576440E-013,0.0000000000000000,7672.9043217649232,30455.479459267033
2,2015-01-02T00:00:00.000,6,8,417500.000,222500.000,1,riv,3.6946848360725245E-009,1.3937988345282133E-011,6.7944974354488975E-013,5.6067117128334849E-041,6627.0053237377342,26284.497341178590
2,2015-01-02T00:00:00.000,6,8,417500.000,222500.000,2,riv,4.7845264101417388E-009,1.6567772538120568E-011,8.0407050123019924E-013,8.3388884646483729E-041,7219.6285078087385,28593.314190513480
2,2015-01-02T00:00:00.000,7,8,422500.000,222500.000,1,riv,1.0088939390528350E-009,9.7774169600707729E-012,4.7789096974584544E-013,8.4723926408795288E-039,2579.6536184442043,10241.222325119234
2,2015-01-02T00:00:00.000,8,8,427500.000,222500.000,1,riv,6.0948079703341634E-009,1.5490438576854676E-011,7.4779555696420741E-013,1.0287371902516251E-041,9836.4033986591130,38887.904556065027
2,2015-01-02T00:00:00.000,8,8,427500.000,222500.000,2,riv,6.5115814866012172E-009,1.6070633283700377E-011,7.7204939314531621E-013,3.7424673807593798E-041,10129.628243634266,39984.443850566116
2,2015-01-02T00:00:00.000,8,8,427500.000,222500.000,3,riv,2.4258679313709217E-009,1.2048860072815479E-011,5.8473806949563980E-013,1.5734116305991893E-041,5033.3972901438965,19935.484610223892
2,2015-01-02T00:00:00.000,9,8,432500.000,222500.000,1,riv,8.7186053937380212E-009,2.3945912004973718E-011,1.1261745409393954E-012,9.2808811267115790E-041,9102.3945828448013,35683.668318371208
2,2015-01-02T00:00:00.000,10,8,437500.000,222500.000,1,riv,1.7794833740270056E-009,1.1093241848198833E-011,5.4158382185066894E-013,2.2043922020079555E-039,4010.2871598587008,15914.335368589826
2,2015-01-02T00:00:00.000,11,8,442500.000,222500.000,1,riv,2.0964379983557850E-009,1.0165125650599205E-011,4.9758265086356454E-013,3.7172499408409415E-041,5155.9570370171659,20477.903258516013
2,2015-01-02T00:00:00.000,11,8,442500.000,222500.000,2,riv,2.5813969810190807E-009,1.3916504181086443E-011,6.7760145514282450E-013,3.5974423434670153E-041,4637.2943325560718,18386.062042422407
2,2015-01-02T00:00:00.000,12,8,447500.000,222500.000,1,riv,2.7429033016967037E-008,2.7485789220057472E-011,1.2746835768100152E-012,3.5324481114320003E-042,24948.377332783348,97325.958171783990
2,2015-01-02T00:00:00.000,13,8,452500.000,222500.000,1,riv,9.6527190254604652E-010,1.9312888821133246E-011,9.5504488471825939E-013,1.6007610083396840E-038,1249.5177871387377,4979.6076886117762
2,2015-01-02T00:00:00.000,14,8,457500.000,222500.000,1,riv,1.4213196488319535E-009,2.4357543462922890E-011,1.2021059135202888E-012,1.9554514140313740E-049,1458.8085234913572,5809.8299188354586
2,2015-01-02T00:00:00.000,15,8,462500.000,222500.000,1,riv,8.9373815323033452E-009,3.2823329694500027E-011,1.5832475581023457E-012,1.3087677307518690E-042,6807.1870033092400,26906.689482965983
2,2015-01-02T00:00:00.000,16,8,467500.000,222500.000,1,riv,6.4858782042828337E-009,2.7402449816313174E-011,1.3269762122781160E-012,2.3947220719212710E-042,5917.2431595808930,23419.274681467581
2,2015-01-02T00:00:00.000,19,8,482500.000,222500.000,1,riv,2.4998283331490462E-009,2.2728420995013624E-011,1.1175167809440024E-012,4.6260850699718516E-039,2749.6723040868092,10937.248426506241
2,2015-01-02T00:00:00.000,23,8,502500.000,222500.000,1,riv,3.2532574954725920E-009,8.6760565840163241E-011,4.2962234691950250E-012,5.7840909602292150E-048,937.42402919027700,3737.4853998538956
2,2015-01-02T00:00:00.000,24,8,507500.000,222500.000,1,riv,1.7570911054279304E-008,1.4466810408594843E-010,7.1401537909025511E-012,0.0000000000000000,3036.4176606235142,12092.520715187109
2,2015-01-02T00:00:00.000,24,8,507500.000,222500.000,2,riv,1.9878915555389132E-008,1.5314731400447228E-010,7.5498598869308717E-012,0.0000000000000000,3245.0644219488263,12918.455837947209
2,2015-01-02T00:00:00.000,25,8,512500.000,222500.000,1,riv,3.7788752736997579E-009,7.4110487367435961E-011,3.6605495911940306E-012,1.2541371292448046E-047,1274.7437955132909,5078.1554199195789
2,2015-01-02T00:00:00.000,26,8,517500.000,222500.000,1,riv,9.7260520012693456E-009,7.2863223859165891E-011,3.5913313855829279E-012,0.0000000000000000,3337.0923298228645,13283.915156584559
2,2015-01-02T00:00:00.000,26,8,517500.000,222500.000,2,riv,7.5330076516288943E-009,7.4071735848647729E-011,3.6413036317882564E-012,4.7376704203652775E-039,2542.4703949820637,10112.259610309695
2,2015-01-02T00:00:00.000,28,8,527500.000,222500.000,1,riv,1.6958334021029402E-008,7.5566132561882019E-011,3.6958274612859418E-012,5.7986627637220403E-039,5610.4281855996569,22276.396349254479
2,2015-01-02T00:00:00.000,29,8,532500.000,222500.000,1,riv,2.3202518049042086E-009,3.2419549092029693E-011,1.5964020863917371E-012,3.0026128773974750E-040,1789.2382233473988,7120.5872573378538
2,2015-01-02T00:00:00.000,30,8,537500.000,222500.000,1,riv,1.4022521228026585E-008,4.2505206055463974E-011,2.0601844385848457E-012,9.3425462053949892E-042,8247.5317983147343,32650.025226888934
2,2015-01-02T00:00:00.000,31,8,542500.000,222500.000,1,riv,5.3053396970608611E-009,2.1118939923024336E-011,1.0302701463832704E-012,8.7401161481165344E-040,6280.3102747837820,24915.410388816352
2,2015-01-02T00:00:00.000,32,8,547500.000,222500.000,1,riv,1.0533289059856389E-008,3.8815705648346488E-011,1.8749329681107771E-012,4.5262275162572217E-041,6784.1670783476156,26827.301418581344
2,2015-01-02T00:00:00.000,33,8,552500.000,222500.000,1,riv,7.2535401017843632E-009,4.2590370188567872E-011,2.0640636574908314E-012,7.1933406110966120E-043,4257.7349244669285,16855.743406872170
2,2015-01-02T00:00:00.000,34,8,557500.000,222500.000,1,riv,1.8089990869728293E-009,2.1615469096317803E-011,1.0620524803631696E-012,6.1319664703661632E-040,2092.2505999595373,8320.4634842774958
2,2015-01-02T00:00:00.000,2,9,397500.000,217500.000,1,riv,2.5229233448507230E-009,2.0690797745207592E-011,1.0103101428452656E-012,2.8307326469487769E-043,3048.3640992368396,12098.154137097868
2,2015-01-02T00:00:00.000,3,9,402500.000,217500.000,1,riv,5.7439743282668536E-009,1.9267706996979895E-011,9.3887839620327918E-013,2.2817684864048646E-038,7452.8516257215033,29555.621993341018
2,2015-01-02T00:00:00.000,4,9,407500.000,217500.000,1,riv,3.1197769728156067E-009,1.7665479338701836E-011,8.6095981814744486E-013,2.1906492389749276E-039,4415.0755588516604,17510.731864493689
2,2015-01-02T00:00:00.000,5,9,412500.000,217500.000,1,riv,5.2432376344430015E-009,1.4761352575123178E-011,7.1543747088579315E-013,7.9425812980610908E-040,8880.0090048569728,35152.005484365451
2,2015-01-02T00:00:00.000,6,9,417500.000,217500.000,1,riv,5.5494087964877541E-009,1.6592915428108024E-011,8.0480520479794274E-013,6.5892955884723993E-041,8361.1119223902879,33105.910990213670
2,2015-01-02T00:00:00.000,6,9,417500.000,217500.000,2,riv,9.4478533362867897E-009,2.1258716116267161E-011,1.0191674650953405E-012,4.1557044851258404E-041,11110.564598293498,43827.517715617498
2,2015-01-02T00:00:00.000,7,9,422500.000,217500.000,1,riv,8.6518252923388186E-010,1.0150047321396637E-011,4.9808314281182242E-013,2.0392362492189819E-037,2130.9815638701139,8470.9751509424659
2,2015-01-02T00:00:00.000,8,9,427500.000,217500.000,1,riv,1.1735807152823831E-008,2.4204121679164373E-011,1.1406998059079982E-012,2.7737597004412908E-042,12121.703454790202,47556.080270642182
2,2015-01-02T00:00:00.000,9,9,432500.000,217500.000,1,riv,1.2278407608739033E-008,2.4680241973543361E-011,1.1622944062059775E-012,4.7273717835298049E-041,12437.487339412028,48780.507257945086
2,2015-01-02T00:00:00.000,10,9,437500.000,217500.000,1,riv,2.1432935514323441E-008,2.0365411923983702E-011,9.5774179415925583E-013,9.3862720858469699E-041,26310.462161762120,103113.85098709379
2,2015-01-02T00:00:00.000,11,9,442500.000,217500.000,1,riv,8.2062333281293594E-009,2.1972390993643902E-011,1.0605813059571414E-012,6.1217385885747173E-042,9336.9828457982148,36912.960583948276
2,2015-01-02T00:00:00.000,12,9,447500.000,217500.000,1,riv,4.1844456689481914E-008,3.7020500276402896E-011,1.7148019283693726E-012,4.5714040705618731E-043,28257.625715724284,110210.05522341526
2,2015-01-02T00:00:00.000,13,9,452500.000,217500.000,1,riv,5.4302258314284814E-009,2.7117580603076542E-011,1.3269210792553345E-012,1.6309917545391999E-041,5006.1858691289553,19880.775039540153
2,2015-01-02T00:00:00.000,14,9,457500.000,217500.000,1,riv,6.3865965079302459E-009,3.1062190063745199E-011,1.5218735354773912E-012,7.4030114159513328E-043,5140.1693164385388,20421.287852633555
2,2015-01-02T00:00:00.000,14,9,457500.000,217500.000,2,riv,1.6764597280266879E-008,3.2161195078512023E-011,1.5427236540296667E-012,2.0838841040886192E-043,13031.696749809083,51410.188836972469
2,2015-01-02T00:00:00.000,15,9,462500.000,217500.000,1,riv,1.0474796017739344E-008,3.3798268232162680E-011,1.6241941632898252E-012,3.3035490285124975E-044,7748.0273396828916,30587.437737850694
2,2015-01-02T00:00:00.000,16,9,467500.000,217500.000,1,riv,4.4118014064099711E-009,2.2853953585336587E-011,1.1122353936867339E-012,1.2231657334824332E-040,4826.0812823345505,19131.991630159380
2,2015-01-02T00:00:00.000,17,9,472500.000,217500.000,1,riv,1.3850234640515461E-009,1.4853837289804690E-011,7.2820798301249028E-013,7.5007770459550396E-040,2331.0870248320948,9263.5801371158468
2,2015-01-02T00:00:00.000,18,9,477500.000,217500.000,1,riv,8.9706050136616004E-009,3.4612902271601625E-011,1.6900898177719391E-012,7.8669174759173940E-042,6479.2350723578602,25712.347472300877
2,2015-01-02T00:00:00.000,19,9,482500.000,217500.000,1,riv,1.9118953217269250E-008,7.2324957353118389E-011,3.5247939263012733E-012,1.3673471753480916E-040,6608.6985545200687,26209.176855367670
2,2015-01-02T00:00:00.000,20,9,487500.000,217500.000,1,riv,1.1951265274103439E-008,5.8408237769309097E-011,2.8592098682819018E-012,4.2964766911582092E-041,5115.4023805846164,20317.092499672301
2,2015-01-02T00:00:00.000,23,9,502500.000,217500.000,1,riv,2.1934342341490258E-009,2.7207301262624860E-011,1.3423494506616360E-012,2.7447217023237474E-039,2015.4831436637753,8025.9248827601577
2,2015-01-02T00:00:00.000,24,9,507500.000,217500.000,1,riv,1.8394389318118012E-009,3.2367015675224189E-011,1.5970526192667238E-012,7.0788873015731034E-038,1420.7665848650452,5657.9217961018121
2,2015-01-02T00:00:00.000,25,9,512500.000,217500.000,1,riv,2.7054624724607175E-008,9.2253928232920758E-011,4.5060097763365861E-012,0.0000000000000000,7331.5645868808506,29095.412956821670
2,2015-01-02T00:00:00.000,26,9,517500.000,217500.000,1,riv,1.3776277218811825E-008,8.4675458163487453E-011,4.1263596647004309E-012,6.8926383470426494E-038,4067.3761398896199,16130.647284749866
2,2015-01-02T00:00:00.000,27,9,522500.000,217500.000,1,riv,1.9682401406248449E-008,6.7543867827168822E-011,3.2834855333777168E-012,1.6849540931735569E-040,7285.0439571167744,28865.846672435990
2,2015-01-02T00:00:00.000,27,9,522500.000,217500.000,2,riv,4.8329121094184839E-009,5.5815727660878415E-011,2.7361762482833228E-012,1.4272728038001805E-040,2164.6731217077313,8601.9414157018546
2,2015-01-02T00:00:00.000,28,9,527500.000,217500.000,1,riv,2.7439595386725217E-009,4.2834852860806175E-011,2.1102283541527502E-012,4.2388197649577687E-037,1601.4760275478363,6374.2867011899598
2,2015-01-02T00:00:00.000,29,9,532500.000,217500.000,1,riv,1.9587219164414765E-008,7.2318685283077412E-011,3.5235558536614423E-012,3.7738657114093340E-041,6771.1475691077922,26850.507005995685
2,2015-01-02T00:00:00.000,29,9,532500.000,217500.000,2,riv,8.8422506181997415E-009,4.5420413387689397E-011,2.2237721463641643E-012,7.8897052542442814E-042,4866.8925249346266,19331.209515965795
2,2015-01-02T00:00:00.000,30,9,537500.000,217500.000,1,riv,1.9780917856920866E-008,4.7966588950483753E-011,2.3180935675954333E-012,7.0069324740732852E-040,10309.737846628421,40773.418362413002
2,2015-01-02T00:00:00.000,31,9,542500.000,217500.000,1,riv,1.2474742599966301E-008,3.3802969521681723E-011,1.6391474352950934E-012,5.4272528535389208E-041,9226.0702649193645,36529.429831550420
2,2015-01-02T00:00:00.000,32,9,547500.000,217500.000,1,riv,1.9391615462670355E-008,4.5625274955196616E-011,2.1975076009499085E-012,7.1011449216769688E-040,10625.478923222403,41976.216172210436
2,2015-01-02T00:00:00.000,33,9,552500.000,217500.000,1,riv,2.3115958592328896E-009,3.5765774273626416E-011,1.7636580388387630E-012,1.5530387420248802E-038,1615.7876893816119,6433.2849289406222
2,2015-01-02T00:00:00.000,34,9,557500.000,217500.000,1,riv,6.8809655581386328E-009,3.3954974039070886E-011,1.6626429614305855E-012,1.2608143333029307E-041,5066.2428014394127,20123.776833706706
2,2015-01-02T00:00:00.000,2,10,397500.000,212500.000,1,riv,6.8954775881899246E-009,1.7901549256363890E-011,8.6680147253214142E-013,2.6932904506088997E-037,9629.7220474710630,38109.920416917754
2,2015-01-02T00:00:00.000,3,10,402500.000,212500.000,1,riv,1.3003145104631162E-009,1.2044380884716835E-011,5.8868958488727638E-013,3.0706198197325249E-037,2699.0065989555874,10715.021204687033
2,2015-01-02T00:00:00.000,4,10,407500.000,212500.000,1,riv,7.3088462833939374E-009,1.8699758307042903E-011,9.0468669666334311E-013,1.1292258866340922E-038,9771.3113810763116,38657.921415620614
2,2015-01-02T00:00:00.000,4,10,407500.000,212500.000,2,riv,3.0900533640829091E-009,1.4094932374923351E-011,6.8332944708853464E-013,1.2346200971446971E-038,5480.7879721519221,21700.085350664292
2,2015-01-02T00:00:00.000,5,10,412500.000,212500.000,1,riv,1.5372406525349725E-009,1.1443110608761751E-011,5.6056494246644108E-013,1.1957363605576179E-037,3358.4414663394627,13342.538421576064
2,2015-01-02T00:00:00.000,6,10,417500.000,212500.000,1,riv,7.8051940691106176E-009,1.8346586267290361E-011,8.8485713930391581E-013,5.7898345337273185E-041,10635.758241147532,42035.115958731898
2,2015-01-02T00:00:00.000,6,10,417500.000,212500.000,2,riv,1.1154859358641654E-008,2.6407534041887464E-011,1.2530219775234291E-012,6.3504273135921414E-042,10560.300320240452,41518.980958696033
2,2015-01-02T00:00:00.000,7,10,422500.000,212500.000,1,riv,2.5852144339298591E-009,1.4647449870596014E-011,7.1401225139713945E-013,8.7505843956163628E-040,4412.3968925532690,17501.322475993260
2,2015-01-02T00:00:00.000,7,10,422500.000,212500.000,2,riv,1.8943088107805104E-008,2.4855953068197673E-011,1.1681000785391699E-012,7.3352838321880502E-041,19052.868823055862,74668.676127611325
2,2015-01-02T00:00:00.000,8,10,427500.000,212500.000,1,riv,2.3226808939968693E-008,2.7639278083481841E-011,1.2932586919772152E-012,2.7372743430292012E-041,21008.878550458103,82218.440532772685
2,2015-01-02T00:00:00.000,9,10,432500.000,212500.000,1,riv,2.7275060606081009E-008,3.1455376347164046E-011,1.4697925455013641E-012,2.2816580537487072E-041,21677.582962844761,84796.269979517572
2,2015-01-02T00:00:00.000,10,10,437500.000,212500.000,1,riv,2.3645200657268942E-008,3.7411561659203410E-011,1.7452648355891624E-012,1.0213553112543842E-041,15800.731202544941,61779.812138110166
2,2015-01-02T00:00:00.000,11,10,442500.000,212500.000,1,riv,3.4594499941712069E-008,4.0170339563243025E-011,1.8848532562105195E-012,4.1906782640121383E-042,21529.878195636626,84335.955309651123
2,2015-01-02T00:00:00.000,11,10,442500.000,212500.000,2,riv,1.1531845313108557E-008,3.9085462875128882E-011,1.8793883397042380E-012,1.5480815146468877E-042,7376.0451601325467,29125.646718174208
2,2015-01-02T00:00:00.000,12,10,447500.000,212500.000,1,riv,4.0270464476616703E-008,6.1465096360725693E-011,2.8562280790611288E-012,1.6922756929761046E-042,16379.403824730416,63973.295716109962
2,2015-01-02T00:00:00.000,12,10,447500.000,212500.000,2,riv,9.7395653586126146E-008,8.3073466737299802E-011,3.5563951555387078E-012,2.3860792501019332E-043,29310.097311539746,111657.48245421289
2,2015-01-02T00:00:00.000,13,10,452500.000,212500.000,1,riv,6.6234235010774221E-008,5.7506281365287717E-011,2.6595522401282266E-012,2.8839346079485998E-043,28794.348599284265,112268.46978066188
2,2015-01-02T00:00:00.000,13,10,452500.000,212500.000,2,riv,1.2546084526782546E-008,4.7746729011421544E-011,2.3232937895332581E-012,3.1063090850774506E-043,6569.0807867740168,26038.673645864652
2,2015-01-02T00:00:00.000,13,10,452500.000,212500.000,3,riv,3.5721512124862904E-008,5.8559308283533129E-011,2.7924268424774485E-012,2.7539270845775252E-044,15250.142962048025,60050.520262053600
2,2015-01-02T00:00:00.000,13,10,452500.000,212500.000,4,riv,9.0634689985277927E-009,5.7694922825091330E-011,2.8155555008220984E-012,2.6259729918804190E-043,3927.3252988781383,15582.996603604182
2,2015-01-02T00:00:00.000,14,10,457500.000,212500.000,1,riv,3.3631690828250502E-009,4.5661138796715355E-011,2.2445740156494343E-012,2.8201413540415292E-039,1841.3738939860109,7323.9044613631550
2,2015-01-02T00:00:00.000,15,10,462500.000,212500.000,1,riv,4.0687393509128645E-009,3.3061860973941292E-011,1.6222560814626742E-012,1.1193946171234677E-037,3076.6110270253535,12229.457204077718
2,2015-01-02T00:00:00.000,16,10,467500.000,212500.000,1,riv,3.1752786134083791E-009,2.3758592599052929E-011,1.1646406292399722E-012,1.6465358399286877E-038,3341.1897939063556,13276.912128248776
2,2015-01-02T00:00:00.000,17,10,472500.000,212500.000,1,riv,2.7603095578431282E-008,7.3480875665860898E-011,3.5037653738469291E-012,7.0673581242040687E-038,9391.2517866988728,36978.319797184515
2,2015-01-02T00:00:00.000,18,10,477500.000,212500.000,1,riv,1.0261606438851011E-008,5.3458970856656976E-011,2.6012994195425563E-012,1.5303265566574060E-040,4798.8235200649988,19022.596722254584
