# NanoFASE model output data - WATER.\n# See summary.md for model run metadata.
# Columns:\n#\tt: timestep index\n#\tdatetime: datetime of this timestep
#\tx, y: grid cell (eastings and northings) index
#\teasts, norths: eastings and northings at the centre of this grid cell (m)
#\twaterbody_type: what is the dominant waterbody type in this cell?
#\tm_np(kg), m_transformed(kg), m_dissolved(kg): NM mass (pristine, transformed and dissolved, kg)
#\tC_np(kg/m3), C_transformed(kg/m3), C_dissolved(kg/m3): NM concentration (kg/m3)
#\tm_np_outflow(kg), m_transformed_outflow(kg), m_dissolved_outflow(kg): downstream outflow NM masses (kg)
#\tm_np_deposited(kg), m_transformed_deposited(kg): mass of NM deposited (kg)
#\tm_np_resuspended(kg), m_transformed_resuspended(kg): mass of NM resuspended (kg)
#\tm_spm(kg), C_spm(kg/m3): mass and concentration of SPM (kg, kg/m3)
#\tm_spm_erosion(kg), m_spm_dep(kg), m_spm_res(kg), m_spm_inflow(kg), m_spm_outflow(kg), m_spm_bank_erosion(kg): SPM fluxes from erosion, deposition, resuspension, inflows, outflow and bank erosion on this timestep (kg)
#\tvolume(m3), depth(m), flow(m3/s): volume (m3), depth (m) and flow rate (m3/s) of this waterbody
t,datetime,x,y,easts,norths,waterbody_type,m_np(kg),C_np(kg/m3),m_transformed(kg),C_transformed(kg/m3),m_dissolved(kg),C_dissolved(kg/m3),m_np_deposited(kg),m_transformed_deposited(kg),m_np_resuspended(kg),m_transformed_resuspended(kg),m_np_outflow(kg),m_transformed_outflow(kg),m_dissolved_outflow(kg),m_spm(kg),C_spm(kg/m3),m_spm_erosion(kg),m_spm_dep(kg),m_spm_res(kg),m_spm_inflow(kg),m_spm_outflow(kg),m_spm_bank_erosion(kg),volume(m3),depth(m),flow(m3/s)
1,2015-01-01T00:00:00.000,4,3,467500.000,202500.000,riv,0.93336649793886795,4.1270968579295051E-004,0.66349840534891347,2.9338123770284368E-004,0.0000000000000000,0.0000000000000000,-2.6231075710691507,0.0000000000000000,8.9044067401928342E-003,0.0000000000000000,-5.1498015434704723,-3.6796012041233537,0.0000000000000000,625.80964767263367,0.27671627771890089,551.10350406121415,-1914.3212926581732,22.466990672247583,0.0000000000000000,-72979.593824129537,5379.8261474427236,2261.5570461971715,1.7007391823457951,-0.16893424496326281
2,2015-01-02T00:00:00.000,1,1,452500.000,212500.000,riv,4.2618064370836999,4.1145556048194560E-004,3.0269949854849365,2.9224084592190098E-004,0.0000000000000000,0.0000000000000000,-9.7969854953465934,-2.5488510826747520E-002,6.1273902135532042E-002,0.0000000000000000,-33.334471288438131,-23.738038400370840,0.0000000000000000,6118.3811077080773,0.59069832595138405,615.20324652933948,-17201.243930397410,209.41410569832220,235449.63914901018,-414363.05036768317,53178.130265335014,10357.877852207823,2.0869536549440109,-0.95917372770297027
2,2015-01-02T00:00:00.000,2,1,457500.000,212500.000,riv,1.2420112585112499,2.4990969378293793E-004,0.88231153502941562,1.7753317776254121E-004,0.0000000000000000,0.0000000000000000,-5.0621297906523264,-1.7496087882100844E-002,1.7081425340905745E-002,0.0000000000000000,-11.579317423882934,-8.2415004597320731,0.0000000000000000,1354.0837322555487,0.27246021206769666,696.58263751657137,-7783.6729053839481,54.449211355672794,0.0000000000000000,-235449.63914901018,19863.498193322815,4969.8402639395554,1.9408168044121012,-0.54502231284493097
2,2015-01-02T00:00:00.000,3,1,462500.000,212500.000,riv,2.4002606842022174,3.7088319173780594E-004,1.7060238461122150,2.6361118748116733E-004,0.0000000000000000,0.0000000000000000,-6.6862810593826678,-1.8609851786630629E-002,3.7764825862507519E-002,0.0000000000000000,-15.018953256359714,-10.693826697502804,0.0000000000000000,2567.8951370406221,0.39678571196118440,634.35603958743684,-8692.8012987598777,99.482133014404198,0.0000000000000000,-208552.53387708214,24512.983575358627,6471.7429575483975,1.9137484136209877,-0.48276049508583829
2,2015-01-02T00:00:00.000,1,2,452500.000,207500.000,riv,11.381593222078566,5.8431625678815647E-004,8.0845379600435869,4.1504970934216174E-004,0.0000000000000000,0.0000000000000000,-17.434553456941121,-5.4518635612171913E-002,0.17002677039850600,0.0000000000000000,-70.481862695363006,-50.203474492327551,0.0000000000000000,16883.495491126581,0.86677679428373977,18.278185192141933,-58040.701187741724,520.70071650068110,414363.05036768317,-624509.64469462633,119933.74737885919,19478.481198932237,2.1925856270246631,-1.4456241775338572
2,2015-01-02T00:00:00.000,2,2,457500.000,207500.000,riv,2.7308529214391823,3.6294975790577156E-004,1.9386772556994052,2.5766398295910380E-004,0.0000000000000000,0.0000000000000000,-7.0863454842808915,-2.3273648080951889E-002,3.9437842449350211E-002,0.0000000000000000,-30.656478023071625,-21.828786850114717,0.0000000000000000,3578.2108243343537,0.47556964427931658,688.60371168872098,-14243.433868161272,121.59960715620289,208552.53387708214,-430822.95451313257,39301.459537669107,7524.0521916759708,2.0959340835655484,-0.99727535766928832
2,2015-01-02T00:00:00.000,3,2,462500.000,207500.000,riv,10.075787614367947,5.2213016817834385E-004,7.1557465466000503,3.7081281293484866E-004,0.0000000000000000,0.0000000000000000,-18.369717541002075,-5.5451263664595810E-002,0.15343676522808872,0.0000000000000000,-78.083985363458979,-55.610050886648629,0.0000000000000000,14106.945240860929,0.73102589822259278,562.45052642668043,-29678.368185331343,472.25302348687126,539388.30387778580,-767949.08090960223,99031.734856057825,19297.463024443292,2.0483347931241944,-1.7776599095129682
2,2015-01-02T00:00:00.000,4,2,467500.000,207500.000,riv,1.0397411705773016,3.5281965220354219E-004,0.73811586704883525,2.5046789611446344E-004,0.0000000000000000,0.0000000000000000,-3.2962078394858736,-1.4105788776567537E-002,1.6147917836023439E-002,0.0000000000000000,-7.5586151169856999,-5.3753785064647550,0.0000000000000000,784.41380951971450,0.26617836754962404,596.66582266935688,-3209.3126671049695,33.733186517228525,0.0000000000000000,-108565.34936465323,8358.8423222888850,2946.9480061090053,1.7746334329852307,-0.25130867908484544
2,2015-01-02T00:00:00.000,1,3,452500.000,202500.000,riv,20.850171691595055,6.8903292045732550E-004,14.794691847556537,4.8891826320535288E-004,0.0000000000000000,0.0000000000000000,-27.438998083948526,-0.13181520458243831,0.31935069777371095,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,31705.328566538548,1.0477618822231338,537.51363040467436,-77691.968879835535,919.36137912632819,820520.47946490347,0.0000000000000000,183734.18131889525,30260.051548417097,2.1459956621179961,0.0000000000000000
2,2015-01-02T00:00:00.000,2,3,457500.000,202500.000,riv,1.1817810263112254,2.6934734080444908E-004,0.83799236108429076,1.9099224733453603E-004,0.0000000000000000,0.0000000000000000,-4.5727858463535780,-1.6319516069516090E-002,1.6731586688980310E-002,0.0000000000000000,-10.479755037713003,-7.4595423737996756,0.0000000000000000,1104.7931879160571,0.25180054568391191,671.50457137463525,-7004.3730244080180,35.691269623616044,0.0000000000000000,-196010.83477027714,16168.393201330620,4387.5726516610357,1.8973923354653397,-0.45372878419045637
2,2015-01-02T00:00:00.000,3,3,462500.000,202500.000,riv,21.517488513649745,6.6330060072561196E-004,15.258175727038164,4.7035029758706298E-004,0.0000000000000000,0.0000000000000000,-28.814116757732002,-0.12054164743476903,0.31489502104837069,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,35585.513466069489,1.0969631722679891,533.15450107027721,-76800.944225021827,951.25101779234569,935994.30692847806,0.0000000000000000,211093.30686175736,32440.025668770504,2.1692099810936081,0.0000000000000000
2,2015-01-02T00:00:00.000,4,3,467500.000,202500.000,riv,1.1398367214371643,2.8832267615323706E-004,0.80746013245243664,2.0424773294037781E-004,0.0000000000000000,0.0000000000000000,-4.1935077621186032,-1.3086063781102372E-002,1.6756536014016873E-002,0.0000000000000000,-9.5894077001228268,-6.8223043293337247,0.0000000000000000,1142.1957369377365,0.28891939114707788,651.14580573762350,-4584.6952879698956,36.877833660787346,0.0000000000000000,-168045.22601887584,13607.868494584969,3953.3370619498783,1.8659158134259717,-0.38899357874739776
3,2015-01-03T00:00:00.000,1,1,452500.000,212500.000,riv,4.1647878300111980,4.5371574823853964E-004,2.9510912312638782,3.2149454444345215E-004,0.0000000000000000,0.0000000000000000,-8.9205301152902834,-4.1225073664517574E-002,6.2430605605701781E-002,0.0000000000000000,-31.866669001907493,-22.637733992963437,0.0000000000000000,5442.1834443003117,0.59287638032583057,590.50526490529967,-14164.674033576008,191.54101973770878,201995.81922497600,-347766.13756548613,43607.559574092826,9179.2886761813970,2.0400563308850286,-0.80501420732751416
3,2015-01-03T00:00:00.000,2,1,457500.000,212500.000,riv,1.2121170174200826,2.7068100796327494E-004,0.85805305021063749,1.9161406133157534E-004,0.0000000000000000,0.0000000000000000,-4.6799700755067093,-3.2262029029693461E-002,1.6662666720302005E-002,0.0000000000000000,-11.017499047364680,-7.8141865277885563,0.0000000000000000,1203.4707832424078,0.26875019489105123,675.55613362706833,-6590.5245578950089,49.370574750381891,0.0000000000000000,-201995.81922497600,16723.066430496099,4478.0275740089546,1.9053039189676231,-0.46758291487262965
3,2015-01-03T00:00:00.000,3,1,462500.000,212500.000,riv,2.4028081902585181,3.7766534190015625E-004,1.7042860213617201,2.6787396745304954E-004,0.0000000000000000,0.0000000000000000,-6.6186805765869439,-3.1861699288153793E-002,3.5890613003778736E-002,0.0000000000000000,-15.450481566090353,-10.979318151252162,0.0000000000000000,2518.2170268061891,0.39580491620732811,631.17645967452631,-8461.4310144468454,98.351230945852961,0.0000000000000000,-203377.97468528149,23831.592724102404,6362.2681874095579,1.9079951231299956,-0.47078234880852193
3,2015-01-03T00:00:00.000,1,2,452500.000,207500.000,riv,11.155906267204895,6.4449642769263493E-004,7.9138703126093937,4.5719827896846153E-004,0.0000000000000000,0.0000000000000000,-15.902753389510712,-7.7317010935203601E-002,0.17901249441901740,0.0000000000000000,-68.675347621309641,-48.835595436980661,0.0000000000000000,15326.575291938681,0.88544335061821855,18.268255854710496,-47916.490367103157,475.72110599255132,347766.13756548613,-527195.00672537833,98873.541722224487,17309.492788259839,2.1470540083776313,-1.2203588118643016
3,2015-01-03T00:00:00.000,2,2,457500.000,207500.000,riv,2.7829372518527746,3.8602086768759511E-004,1.9715504928118062,2.7347351486938290E-004,0.0000000000000000,0.0000000000000000,-6.8768173542836806,-3.9089636254088032E-002,4.2914387255880551E-002,0.0000000000000000,-31.432651814900801,-22.330782087376260,0.0000000000000000,3585.6451546587414,0.49736437747551959,675.30026009563699,-13302.135394972527,122.89734128067340,203377.97468528149,-404991.38412997127,36639.843441089331,7209.2922554254055,2.0790288664162393,-0.93748005585641492
3,2015-01-03T00:00:00.000,3,2,462500.000,207500.000,riv,10.356672801413831,5.3861625376623828E-004,7.3431185968450103,3.8189127970267875E-004,0.0000000000000000,0.0000000000000000,-18.394097762557788,-7.9086873655557527E-002,0.16658876680157092,0.0000000000000000,-82.234774205139018,-58.457642192654262,0.0000000000000000,14436.097897641388,0.75077364301484972,560.45769394009517,-29200.670737560431,490.50308897437696,534143.70631799102,-758683.89103561628,97310.506159223398,19228.296080921227,2.0501380667589348,-1.7562127107305932
3,2015-01-03T00:00:00.000,4,2,467500.000,207500.000,riv,1.0937965957363820,3.3036989172602468E-004,0.77391149551823646,2.3375192241090748E-004,0.0000000000000000,0.0000000000000000,-3.6509269180213257,-2.5738363929692223E-002,1.6643174905134180E-002,0.0000000000000000,-8.5212428932027411,-6.0401963350806342,0.0000000000000000,890.02761365931883,0.26882358886831637,617.75090670375550,-3854.5371492174099,38.601667763987230,0.0000000000000000,-129152.32218801975,10141.841840771031,3310.8240887867178,1.8094179420353991,-0.29896370876856426
3,2015-01-03T00:00:00.000,1,3,452500.000,202500.000,riv,20.902270340923540,7.4707038146475438E-004,14.810485719499386,5.2934322615099403E-004,0.0000000000000000,0.0000000000000000,-25.934417875804392,-0.19347521037397519,0.36715837391265577,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,30234.849668550087,1.0806271427458354,527.72616237316242,-67627.886013644820,904.93974408422048,731949.43252019584,0.0000000000000000,159597.57165539585,27978.984121872421,2.1179885497576869,0.0000000000000000
3,2015-01-03T00:00:00.000,2,3,457500.000,202500.000,riv,1.2052727403682733,2.6668565503284352E-004,0.85226819272867449,1.8857781614811612E-004,0.0000000000000000,0.0000000000000000,-4.7117820131013515,-3.0506365679811326E-002,1.6443121074683036E-002,0.0000000000000000,-11.001822592000750,-7.8090888906548521,0.0000000000000000,1142.2562315452740,0.25274225585813936,677.39141306994316,-7342.6092865142882,36.316036710717214,0.0000000000000000,-204754.42579481751,16979.484336736194,4519.4509626692825,1.9072704023958922,-0.47396857822874422
3,2015-01-03T00:00:00.000,3,3,462500.000,202500.000,riv,22.256577781223477,6.8104541899564864E-004,15.760900124716137,4.8227939329654736E-004,0.0000000000000000,0.0000000000000000,-29.095286107626624,-0.16977552622087999,0.35183981667934572,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,37028.567841824864,1.1330644247526425,535.12379128439329,-77232.141431379991,992.85660927402364,944340.63066728401,0.0000000000000000,212101.25680691935,32680.019805500920,2.1750016574457618,0.0000000000000000
3,2015-01-03T00:00:00.000,4,3,467500.000,202500.000,riv,1.1786297702472179,2.7869445995998412E-004,0.83240146059068820,1.9682658743683755E-004,0.0000000000000000,0.0000000000000000,-4.4531225276004598,-2.4225851758427296E-002,1.6688568890242547E-002,0.0000000000000000,-10.421059969044656,-7.3918086455357432,0.0000000000000000,1231.5758992983911,0.29121390687654491,664.25548202027721,-5105.2095781062053,39.770596255700951,0.0000000000000000,-185656.73963166770,15214.244197972204,4229.1108707953845,1.8879311897071471,-0.42976097136960117
4,2015-01-04T00:00:00.000,1,1,452500.000,212500.000,riv,3.4682223329009498,6.8188275632624347E-004,2.4457777027535483,4.8086122550277868E-004,0.0000000000000000,0.0000000000000000,-5.5592368138489556,-5.5251907584841969E-002,6.5812413719780416E-002,0.0000000000000000,-20.734013730246520,-14.656833903985071,0.0000000000000000,2865.3541070013653,0.56335360562036196,497.22143447036262,-5480.9089531059317,119.25001266055362,84360.188338905573,-146062.20065616074,16453.184313773967,5086.2443737198646,1.8360743492016676,-0.33810694596333501
4,2015-01-04T00:00:00.000,2,1,457500.000,212500.000,riv,1.0158961085914902,4.0794569451861774E-004,0.71429076472249198,2.8683232432788599E-004,0.0000000000000000,0.0000000000000000,-2.9218601330839138,-4.1238914200070143E-002,1.6939598882937262E-002,0.0000000000000000,-7.1082253996950033,-5.0083761912049045,0.0000000000000000,634.05285475769460,0.25461179544654733,567.31016418130514,-2619.5610855370564,30.197257818008460,0.0000000000000000,-84360.188338905573,6316.6722444308580,2490.2729021083637,1.7261187852801554,-0.19527821374746659
4,2015-01-04T00:00:00.000,3,1,462500.000,212500.000,riv,1.8421363996621292,6.7090978647985306E-004,1.2993050953864520,4.7320953230053610E-004,0.0000000000000000,0.0000000000000000,-3.3410642954374841,-4.2725380093639784E-002,3.7554872022173780E-002,0.0000000000000000,-8.3757464192499977,-5.9151778280324336,0.0000000000000000,996.11993653883326,0.36278888688924948,491.04584741917870,-2235.7323632907728,49.851867008344925,0.0000000000000000,-57964.272855315357,5897.9374366755483,2745.7289143559797,1.6602168206505639,-0.13417655753545221
4,2015-01-04T00:00:00.000,1,2,452500.000,207500.000,riv,9.2654016854537495,9.8628629052482670E-004,6.5510303737328162,6.9734606936342348E-004,0.0000000000000000,0.0000000000000000,-9.7960254914657110,-0.11096419538279731,0.19450189553982705,0.0000000000000000,-44.892156696296517,-31.805482553918306,0.0000000000000000,8208.0770056489437,0.87373587212664572,18.258733877446616,-17692.766289676678,303.95747396365311,146062.20065616074,-216710.99966624752,36192.533093314953,9394.2314462501599,1.9187592878838953,-0.50164583256075812
4,2015-01-04T00:00:00.000,2,2,457500.000,207500.000,riv,2.1628862574649008,6.3584495253325463E-004,1.5225793357940309,4.4760762714854912E-004,0.0000000000000000,0.0000000000000000,-3.7816612366193572,-5.4372976287061031E-002,4.7565954699543070E-002,0.0000000000000000,-17.818555038467924,-12.580711943749135,0.0000000000000000,1637.6131464163125,0.48142524821040500,556.30842158955807,-4014.2646065273157,68.768862147226955,57964.272855315357,-134455.89866023511,10607.323581367300,3401.5938144162310,1.8177612126032123,-0.31124050615795162
4,2015-01-04T00:00:00.000,3,2,462500.000,207500.000,riv,8.7362859231114012,8.3881283580211760E-004,6.1686308234336868,5.9227991844135316E-004,0.0000000000000000,0.0000000000000000,-11.314967138569491,-0.11243191010454863,0.17935631773873700,0.0000000000000000,-53.007145782855979,-37.515035720243745,0.0000000000000000,7656.8916596032777,0.73517500033171812,443.76085258675084,-10511.187269288581,302.60532747842160,233281.80395765230,-303157.39422803745,34332.205821045085,10415.059892064357,1.8434819859006015,-0.70175322737971635
4,2015-01-04T00:00:00.000,4,2,467500.000,207500.000,riv,1.0452937957322148,3.7770945512567825E-004,0.73628642076208739,2.6605184488603690E-004,0.0000000000000000,0.0000000000000000,-3.1721021591372591,-3.5654225036651339E-002,1.6492924633353188E-002,0.0000000000000000,-7.5490055595176146,-5.3271651985979167,0.0000000000000000,733.29575572900194,0.26497118941412828,585.55438823978159,-2910.2378887405139,32.541000963310452,0.0000000000000000,-98825.905297417194,7529.5794987621694,2767.4546706393830,1.7563819680205968,-0.22876366966994721
4,2015-01-04T00:00:00.000,1,3,452500.000,202500.000,riv,17.732348088696739,1.1069850896273737E-003,12.517314357265212,7.8142388624233478E-004,0.0000000000000000,0.0000000000000000,-16.790739942689303,-0.27271658165850071,0.40584469592350042,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,17330.259697596393,1.0818837408700670,444.74171156853248,-26981.546903277751,609.12077779412311,332219.93362531066,0.0000000000000000,62756.576589399541,16018.597047829873,1.9161592107223488,0.0000000000000000
4,2015-01-04T00:00:00.000,2,3,457500.000,202500.000,riv,1.0728915712633726,3.4926271311261093E-004,0.75524095946889669,2.4585663045825762E-004,0.0000000000000000,0.0000000000000000,-3.4635565223285130,-4.0664026125720419E-002,1.6260503684284552E-002,0.0000000000000000,-8.2719878127582671,-5.8443203343922425,0.0000000000000000,745.14279071252417,0.24256933292345961,604.11018943894896,-3982.4950454187010,25.786285040420339,0.0000000000000000,-115508.93395906314,8955.8079667994589,3071.8754993964831,1.7855823263526631,-0.26738179157190545
4,2015-01-04T00:00:00.000,3,3,462500.000,202500.000,riv,18.773433877301599,1.0048611658692505E-003,13.245495944057792,7.0897442544887483E-004,0.0000000000000000,0.0000000000000000,-18.880834223345492,-0.24504976557243111,0.38890669604613082,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,20333.117307144748,1.0883443112513043,457.40786407754592,-30344.180903940520,654.25718613569575,420909.14212167263,0.0000000000000000,82274.115828081412,18682.614588913606,1.9670056193441847,0.0000000000000000
4,2015-01-04T00:00:00.000,4,3,467500.000,202500.000,riv,1.0784684750944831,3.4658182773957821E-004,0.75819615735153623,2.4365757188869028E-004,0.0000000000000000,0.0000000000000000,-3.4842179920805942,-3.2778999407948886E-002,1.6507778753974193E-002,0.0000000000000000,-8.3446713879990551,-5.8912311501089976,0.0000000000000000,877.85276802422277,0.28211099707984361,606.43808697071586,-3142.6989476848594,30.207720774110090,0.0000000000000000,-117751.74789363518,9149.6117968225335,3111.7282811055079,1.7915275418784160,-0.27257349049452589
5,2015-01-05T00:00:00.000,1,1,452500.000,212500.000,riv,3.4497832558722807,6.8745881938395603E-004,2.4255662660555068,4.8335701054889787E-004,0.0000000000000000,0.0000000000000000,-5.5097056934421591,-5.8742626829218193E-002,6.4852262743291464E-002,0.0000000000000000,-19.825449539526439,-13.967674944562434,0.0000000000000000,2726.1017099529085,0.54324649522682733,495.39573595996552,-5350.9575674151183,109.68597526148189,82591.293903533384,-143168.81788545291,16089.718941071984,5018.1671375802453,1.8318663357967342,-0.33140930066077062
5,2015-01-05T00:00:00.000,2,1,457500.000,212500.000,riv,1.0266079335056504,4.1810319176393461E-004,0.71865564128414061,2.9268448800508191E-004,0.0000000000000000,0.0000000000000000,-2.9110416469025253,-5.2136568617635597E-002,1.7032635368689923E-002,0.0000000000000000,-6.9253174296669497,-4.8559210853929260,0.0000000000000000,624.73422773887546,0.25443342691678400,564.91070502273260,-2561.1085678767467,29.007826520420398,0.0000000000000000,-82591.293903533384,6170.0045506469132,2455.3936772749730,1.7222064177385128,-0.19118355070262358
5,2015-01-05T00:00:00.000,3,1,462500.000,212500.000,riv,1.8537001738721046,6.8430639117288128E-004,1.3033772381603341,4.8115082835608160E-004,0.0000000000000000,0.0000000000000000,-3.3161361928888784,-4.7160155326022850E-002,3.5411542357935040E-002,0.0000000000000000,-7.8006620661213324,-5.4888996644148254,0.0000000000000000,981.84088989894235,0.36245343531972485,489.04170738396272,-2181.0368235460760,42.543438334175953,0.0000000000000000,-56790.977396303788,5766.2981469891702,2708.8745593840154,1.6567381977025588,-0.13146059582477729
