           1 ,    2758.8082649999997     
           2 ,    2758.8082649999997     
           3 ,    2758.8082649999997     
           4 ,    2758.8082649999997     
           5 ,    2758.8082649999997     
           6 ,    2758.8082649999997     
           7 ,    2758.8082649999997     
           8 ,    2758.8082649999997     
           9 ,    2758.8082649999997     
          10 ,    2758.8082649999997     
          11 ,    2758.8082649999997     
          12 ,    2758.8082649999997     
          13 ,    2758.8082649999997     
          14 ,    2758.8082649999997     
          15 ,    2758.8082649999997     
          16 ,    2758.8082649999997     
          17 ,    2758.8082649999997     
          18 ,    2758.8082649999997     
          19 ,    2758.8082649999997     
          20 ,    2758.8082649999997     
          21 ,    2758.8082649999997     
          22 ,    2758.8082649999997     
          23 ,    2758.8082649999997     
          24 ,    2758.8082649999997     
          25 ,    3644.4716399999998     
          26 ,    3644.4716399999998     
          27 ,    3644.4716399999998     
          28 ,    3644.4716399999998     
          29 ,    3644.4716399999998     
          30 ,    3644.4716399999998     
          31 ,    3644.4716399999998     
          32 ,    3644.4716399999998     
          33 ,    3644.4716399999998     
          34 ,    3644.4716399999998     
          35 ,    3644.4716399999998     
          36 ,    3644.4716399999998     
          37 ,    3644.4716399999998     
          38 ,    3644.4716399999998     
          39 ,    3644.4716399999998     
          40 ,    3644.4716399999998     
          41 ,    3644.4716399999998     
          42 ,    3644.4716399999998     
          43 ,    3644.4716399999998     
          44 ,    3644.4716399999998     
          45 ,    3644.4716399999998     
          46 ,    3644.4716399999998     
          47 ,    3644.4716399999998     
          48 ,    3644.4716399999998     
          49 ,    12658.019985000001     
          50 ,    12658.019985000001     
          51 ,    12658.019985000001     
          52 ,    12658.019985000001     
          53 ,    12658.019985000001     
          54 ,    12658.019985000001     
          55 ,    12658.019985000001     
          56 ,    12658.019985000001     
          57 ,    12658.019985000001     
          58 ,    12658.019985000001     
          59 ,    12658.019985000001     
          60 ,    12658.019985000001     
          61 ,    12658.019985000001     
          62 ,    12658.019985000001     
          63 ,    12658.019985000001     
          64 ,    12658.019985000001     
          65 ,    12658.019985000001     
          66 ,    12658.019985000001     
          67 ,    12658.019985000001     
          68 ,    12658.019985000001     
          69 ,    12658.019985000001     
          70 ,    12658.019985000001     
          71 ,    12658.019985000001     
          72 ,    12658.019985000001     
          73 ,    20785.904954999998     
          74 ,    20785.904954999998     
          75 ,    20785.904954999998     
          76 ,    20785.904954999998     
          77 ,    20785.904954999998     
          78 ,    20785.904954999998     
          79 ,    20785.904954999998     
          80 ,    20785.904954999998     
          81 ,    20785.904954999998     
          82 ,    20785.904954999998     
          83 ,    20785.904954999998     
          84 ,    20785.904954999998     
          85 ,    20785.904954999998     
          86 ,    20785.904954999998     
          87 ,    20785.904954999998     
          88 ,    20785.904954999998     
          89 ,    20785.904954999998     
          90 ,    20785.904954999998     
          91 ,    20785.904954999998     
          92 ,    20785.904954999998     
          93 ,    20785.904954999998     
          94 ,    20785.904954999998     
          95 ,    20785.904954999998     
          96 ,    20785.904954999998     
          97 ,    20785.904954999998     
          98 ,    20785.904954999998     
